N,T,suffix,model,method,pick_periods,n,objective,root_time,solving_time,MIP_gap,relaxation_gap,nodes,proportion_of_set_up_costs,proportion_of_holding_costs,set_up_costs_proportion_at_warehouse,set_up_costs_proportion_at_retailers,nb_set_ups_at_warehouse,nb_set_ups_at_retailers,holding_costs_warehouse,holding_costs_retailers,nb_variables,nb_binary_variables,nb_constraints,
50,15,SD_SF,tpc,total_sum,min_gap,2.0,52128.295,0.15238108634948727,0.2988184928894043,2.3988441629282847e-06,0.00012886079341823238,0.3,0.6280604271271781,0.37193957287282176,0.5135901389569664,0.4864098610430336,6.6,369.0,0.17496849662896133,0.8250315033710386,35445.0,15.0,12764.0,
50,15,SD_SF,tpc,consecutive_sum,min_gap,2.0,52128.295,0.1768584251403808,0.3286573886871338,2.169129149392872e-06,0.00012886079341824566,0.3,0.6280604271271781,0.37193957287282176,0.5135901389569664,0.4864098610430336,6.6,369.0,0.17496849662896133,0.8250315033710386,35476.0,15.0,12826.0,
50,15,SD_SF,tpc,consecutive_sum,min_gap,3.0,53583.83099999999,0.18077228069305415,0.3533781051635742,0.0,0.028209896613443048,0.0,0.510769052440526,0.48923094755947405,0.4697548415475463,0.5302451584524537,5.0,341.2,0.25582685140041284,0.7441731485995873,35476.0,15.0,12826.0,
50,15,SD_SF,sp,total_sum,min_gap,3.0,53583.831000000006,0.1784032821655273,0.34254088401794436,0.0,9.531832528963204e-17,0.0,0.510769052440526,0.48923094755947405,0.4697548415475463,0.5302451584524537,5.0,341.2,0.2558268514004127,0.7441731485995872,41565.0,15.0,13753.0,
50,15,SD_SF,sp,total_sum,min_gap,2.0,52128.295,0.17059085369110102,0.4666247606277466,4.799064527429055e-06,0.00012886079341820343,0.3,0.6280208408982771,0.37197915910172297,0.513622629761884,0.4863773702381161,6.6,369.0,0.17507028889358608,0.8249297111064138,41565.0,15.0,13754.0,
50,15,SD_SF,sp,consecutive_sum,min_gap,2.0,52128.295,0.17700233459472653,0.4443633794784546,0.0,0.00012886079341824713,0.3,0.6280208408982771,0.37197915910172297,0.513622629761884,0.4863773702381161,6.6,369.0,0.17507028889358608,0.8249297111064138,41596.0,15.0,13816.0,
50,15,SD_SF,sp,consecutive_sum,min_gap,3.0,53583.831000000006,0.19649648666381833,0.3684884548187256,0.0,0.02819967851935896,0.0,0.5108664748131616,0.4891335251868384,0.4696704207620588,0.5303295792379412,5.0,341.2,0.25585063400538904,0.744149365994611,41596.0,15.0,13816.0,
50,15,SD_SF,tp,total_sum,min_gap,3.0,53583.83099999999,0.14668860435485837,0.25474259853363035,0.0,2.949632935827803e-16,0.0,0.5108196203363986,0.4891803796636013,0.4697176367971833,0.5302823632028165,5.0,341.1,0.25580713958747864,0.7441928604125219,41565.0,15.0,18763.0,
50,15,SD_SF,tp,total_sum,min_gap,2.0,52128.295,0.16523578166961667,0.32929444313049316,0.0,0.00012886079341820528,0.3,0.6280208408982771,0.37197915910172286,0.513622629761884,0.4863773702381161,6.6,369.0,0.1750702888935861,0.8249297111064136,41565.0,15.0,18764.0,
50,15,SD_SF,tp,consecutive_sum,min_gap,2.0,52128.295,0.188655686378479,0.35872271060943606,1.8173784764514876e-06,0.0001288607934182555,0.3,0.6280604271271781,0.37193957287282187,0.5135901389569664,0.4864098610430336,6.6,369.0,0.17496849662896133,0.8250315033710385,41596.0,15.0,18826.0,
50,15,SD_SF,mc,total_sum,min_gap,3.0,53583.83099999996,0.1910924196243286,0.26218738555908205,0.0,1.0273452071800559e-15,0.0,0.5107690524405265,0.4892309475594746,0.4697548415475463,0.5302451584524537,5.0,341.2,0.2558268514004127,0.7441731485995869,27130.0,15.0,24829.0,
50,15,SD_SF,mc,total_sum,min_gap,2.0,52128.294999999955,0.18841443061828608,0.3461670160293579,5.158035944499062e-07,0.00012886079341907158,0.5,0.6280604271271788,0.37193957287282203,0.5135901389569664,0.4864098610430336,6.6,369.0,0.17496849662896138,0.8250315033710389,27130.0,15.0,24830.0,
50,15,SD_SF,tp,consecutive_sum,min_gap,3.0,53583.83099999999,0.19743010997772215,0.37266900539398196,0.0,0.02820989661344305,0.0,0.5108664748131616,0.48913352518683817,0.4696704207620588,0.5303295792379412,5.0,341.2,0.2558506340053891,0.7441493659946115,41596.0,15.0,18826.0,
50,15,SD_SF,mc,consecutive_sum,min_gap,2.0,52128.29499999996,0.21958186626434326,0.3352794170379639,8.98918386135611e-07,0.00012886079341908812,0.3,0.6280604271271787,0.37193957287282203,0.5135901389569664,0.4864098610430336,6.6,369.0,0.17496849662896138,0.8250315033710389,27161.0,15.0,24892.0,
50,15,SD_SF,mc,consecutive_sum,min_gap,3.0,53583.83099999996,0.2320407390594482,0.4091408967971802,0.0,0.028209896613442358,0.0,0.510866474813162,0.4891335251868389,0.4696704207620588,0.5303295792379412,5.0,341.2,0.25585063400538904,0.7441493659946107,27161.0,15.0,24892.0,
50,15,SD_DF,spc,total_sum,min_gap,2.0,50436.576,0.10638685226440428,0.3022523641586304,0.0,4.4832592983832917e-17,0.0,0.590899381930496,0.40910061806950376,0.5079694243653565,0.4920305756346434,6.2,356.0,0.19435591442118244,0.8056440855788176,34765.0,15.0,7514.0,
50,15,SD_DF,spc,total_sum,min_gap,3.0,52565.611,0.12294898033142088,0.28133742809295653,0.0,4.1593126400252604e-17,0.0,0.50423923088058,0.49576076911942,0.49265746032185265,0.5073425396781474,5.0,334.6,0.25428368171098914,0.7457163182890109,34765.0,15.0,7513.0,
50,15,SD_DF,spc,consecutive_sum,min_gap,2.0,50436.576,0.11302509307861323,0.3274113893508911,0.0,0.0005452944666944104,0.0,0.5909525758366907,0.40904742416330897,0.5079258607667898,0.49207413923321014,6.2,356.0,0.1942539367522889,0.8057460632477114,34796.0,15.0,7576.0,
50,15,SD_DF,tpc,total_sum,min_gap,2.0,50436.576,0.09603736400604242,0.19729115962982174,0.0,1.1368148629249636e-16,0.0,0.5910353491212998,0.40896465087869993,0.5078577387379922,0.4921422612620078,6.2,356.1,0.19415844142708122,0.805841558572919,35445.0,15.0,12764.0,
50,15,SD_DF,spc,consecutive_sum,min_gap,3.0,52565.61099999999,0.14782373905181884,0.354938268661499,0.0,0.03822281637520185,0.0,0.5043276454742927,0.4956723545257072,0.4925680817463414,0.5074319182536586,5.0,334.69999999999993,0.2545903786076742,0.7454096213923258,34796.0,15.0,7576.0,
50,15,SD_DF,tpc,total_sum,min_gap,3.0,52565.611,0.11493630409240718,0.20948610305786133,0.0,1.1449348053787187e-16,0.0,0.5042393564789924,0.49576064352100724,0.49264816560588764,0.5073518343941122,5.0,334.6,0.2543984805813103,0.7456015194186898,35445.0,15.0,12763.0,
50,15,SD_DF,tpc,consecutive_sum,min_gap,2.0,50436.576,0.10575964450836177,0.24197676181793212,0.0,0.0005452944666944125,0.0,0.5910353491212998,0.40896465087869993,0.5078577387379922,0.4921422612620078,6.2,356.1,0.19415844142708122,0.805841558572919,35476.0,15.0,12826.0,
50,15,SD_DF,tpc,consecutive_sum,min_gap,3.0,52565.611,0.16437358856201167,0.34472677707672117,0.0,0.03827449784811501,0.0,0.5043654077331808,0.49563459226681894,0.49253053704032473,0.5074694629596752,5.0,334.8,0.2549205655544372,0.745079434445563,35476.0,15.0,12826.0,
50,15,SD_DF,sp,total_sum,min_gap,2.0,50436.576,0.13143126964569088,0.3427941083908081,0.0,5.987327951463986e-17,0.0,0.5909821552151051,0.4090178447848947,0.507901302336559,0.49209869766344105,6.2,356.1,0.19426041909597475,0.8057395809040255,41565.0,15.0,13754.0,
50,15,SD_DF,sp,total_sum,min_gap,3.0,52565.611,0.15005500316619869,0.32352275848388673,0.0,1.3559035845900599e-17,0.0,0.5042373471795196,0.4957626528204802,0.49265915846779285,0.5073408415322072,5.0,334.6,0.2543573508219015,0.7456426491780986,41565.0,15.0,13753.0,
50,15,SD_DF,sp,consecutive_sum,min_gap,2.0,50436.576,0.13290441036224365,0.3330514669418335,0.0,0.0005452944666944233,0.0,0.5909703094784111,0.40902969052158866,0.5079112156724078,0.4920887843275922,6.2,356.0,0.1941831642454908,0.8058168357545095,41596.0,15.0,13816.0,
50,15,SD_DF,sp,consecutive_sum,min_gap,3.0,52565.61099999993,0.17008423805236814,0.3720395088195801,0.0,0.03822281637520074,0.0,0.5042373471795119,0.49576265282048804,0.492659158467786,0.5073408415322139,4.9999999999999165,334.59999999999894,0.2543573508219052,0.745642649178095,41596.0,15.0,13816.0,
50,15,SD_DF,tp,total_sum,min_gap,2.0,50436.576,0.10947983264923092,0.22289144992828364,0.0,1.414136629047403e-16,0.0,0.5910353491212998,0.40896465087869976,0.5078577387379922,0.4921422612620078,6.2,356.1,0.1941584414270813,0.8058415585729193,41565.0,15.0,18764.0,
50,15,SD_DF,tp,total_sum,min_gap,3.0,52565.611,0.12409319877624507,0.2343771934509277,0.0,3.241045479194021e-16,0.0,0.5042543654865412,0.49574563451345843,0.49263491278102983,0.5073650872189701,5.0,334.7,0.2544681599853972,0.7455318400146035,41565.0,15.0,18763.0,
50,15,SD_DF,tp,consecutive_sum,min_gap,2.0,50436.576,0.12169289588928218,0.2756134748458862,0.0,0.0005452944666944628,0.0,0.5910353491212998,0.40896465087869976,0.5078577387379922,0.4921422612620078,6.2,356.1,0.1941584414270813,0.8058415585729193,41596.0,15.0,18826.0,
50,15,SD_DF,mc,total_sum,min_gap,2.0,50436.5759999999,0.10135879516601558,0.185921835899353,0.0,2.0999665790029133e-15,0.0,0.5910235033846071,0.4089764966153946,0.5078676520738411,0.4921323479261589,6.2,356.1,0.19418715090496774,0.8058128490950329,27130.0,15.0,24830.0,
50,15,SD_DF,mc,total_sum,min_gap,3.0,52565.6109999999,0.13387300968170163,0.21281056404113768,0.0,2.075608902399046e-15,0.0,0.504164067191769,0.4958359328082322,0.4927259895024812,0.5072740104975189,5.0,334.6,0.25423513219962446,0.7457648678003765,27130.0,15.0,24829.0,
50,15,SD_DF,tp,consecutive_sum,min_gap,3.0,52565.611,0.17934906482696528,0.37342426776885984,0.0,0.038274497848115006,0.0,0.5043654077331808,0.4956345922668188,0.49253053704032473,0.5074694629596752,5.0,334.8,0.2549205655544373,0.7450794344455633,41596.0,15.0,18826.0,
50,15,SD_DF,mc,consecutive_sum,min_gap,2.0,50436.5759999999,0.10628042221069331,0.21074266433715816,0.0,0.0005452944666955763,0.0,0.5909821552151063,0.40901784478489545,0.507901302336559,0.49209869766344105,6.2,356.1,0.19426041909597483,0.8057395809040259,27161.0,15.0,24892.0,
50,15,SD_DF,mc,consecutive_sum,min_gap,3.0,52565.6109999999,0.1789396286010742,0.3753064632415771,0.0,0.038274497848113063,0.0,0.5042543654865421,0.4957456345134591,0.49263491278102983,0.5073650872189701,5.0,334.7,0.2544681599853973,0.7455318400146036,27161.0,15.0,24892.0,
75,15,DD_DF,spc,total_sum,min_gap,2.0,70113.27200000001,0.17011117935180659,0.5694424390792847,2.000472787832611e-06,0.00015255776698676,0.6,0.5830830790651624,0.4169169209348376,0.4131065462588513,0.5868934537411488,6.6,557.7,0.21498941227826268,0.7850105877217373,52140.0,15.0,11264.0,
75,15,DD_DF,spc,total_sum,min_gap,3.0,74260.897,0.22214033603668212,0.4595846176147461,0.0,2.1517241117468894e-16,0.0,0.47304010932131063,0.5269598906786896,0.4036214378245204,0.5963785621754795,5.0,510.0,0.27557080265924416,0.7244291973407554,52140.0,15.0,11263.0,
75,15,DD_DF,spc,consecutive_sum,min_gap,2.0,70113.27200000001,0.18805890083312987,0.656571912765503,0.0,0.00437587934678986,0.6,0.5830830790651624,0.4169169209348376,0.4131065462588513,0.5868934537411488,6.6,557.7,0.21498941227826268,0.7850105877217373,52171.0,15.0,11326.0,
75,15,DD_DF,spc,consecutive_sum,min_gap,3.0,74260.897,0.2317214727401733,0.6267967224121094,0.0,0.0572918408201326,0.0,0.47304010932131063,0.5269598906786896,0.4036214378245204,0.5963785621754795,5.0,510.0,0.27557080265924416,0.7244291973407554,52171.0,15.0,11326.0,
75,15,DD_DF,tpc,total_sum,min_gap,2.0,70113.27200000001,0.20188751220703122,0.4583644151687622,4.677161729280013e-06,0.00015255776698688416,0.7,0.5829978707153364,0.4170021292846636,0.41316565686680684,0.5868343431331932,6.6,557.4,0.21464885189108376,0.7853511481089163,52820.0,15.0,19139.0,
75,15,DD_DF,tpc,total_sum,min_gap,3.0,74260.897,0.2616501569747925,0.4130109786987305,8.356803109995574e-07,8.35680311233235e-07,0.0,0.47301467906252387,0.5269853209374763,0.4036429414475558,0.5963570585524441,5.0,509.9,0.2755598270525218,0.7244401729474779,52820.0,15.0,19138.0,
