N,T,suffix,model,method,pick_periods,n,objective,root_time,solving_time,MIP_gap,relaxation_gap,nodes,proportion_of_set_up_costs,proportion_of_holding_costs,set_up_costs_proportion_at_warehouse,set_up_costs_proportion_at_retailers,nb_set_ups_at_warehouse,nb_set_ups_at_retailers,holding_costs_warehouse,holding_costs_retailers,nb_variables,nb_binary_variables,nb_constraints,
50,15,DD_DF03,tpc,total_sum,min_gap,3,53835.13999999999,0.15403199195861816,0.26175999641418457,0.0,4.054577148410923e-16,0,0.4915934090632996,0.5084065909367004,0.4595881352730021,0.5404118647269979,5.0,344.0,0.31108719210058855,0.6889128078994117,35445,15,12763,
50,15,DD_DF05,spc,consecutive_sum,min_gap,3,55374.86,0.1643998622894287,0.45267796516418457,0.0,0.05562048674554955,0,0.5043624489524668,0.4956375510475329,0.476207526227219,0.5237924737727809,5.0,348.0,0.2951082604079451,0.7048917395920552,34796,15,7576,
50,15,DD_DF07,tpc,total_sum,min_gap,2,53378.55,0.15054702758789062,0.23900508880615234,0.0,0.0,0,0.5852725486173753,0.41472745138262457,0.5327614352933645,0.4672385647066355,6.0,348.0,0.22353422126658104,0.7764657787334189,35445,15,12764,
50,15,DD_DF04,tpc,total_sum,min_gap,3,53630.049999999996,0.15187287330627441,0.22812986373901367,0.0,1.3566941694410924e-16,0,0.5122687746888173,0.4877312253111831,0.5000545990608961,0.49994540093910383,5.0,333.0,0.2463962870430724,0.7536037129569279,35445,15,12763,
50,15,DD_DF08,tpc,total_sum,min_gap,2,51203.24,0.0861349105834961,0.18231701850891113,0.0,1.420995549145606e-16,0,0.5698467518852323,0.4301532481147676,0.5136061416135445,0.48639385838645555,6.0,349.0,0.22449244593929518,0.7755075540607053,35445,15,12764,
50,15,DD_DF06,spc,consecutive_sum,min_gap,3,58084.34,0.12261700630187988,0.4026658535003662,0.0,0.09600141219934082,0,0.41503441375076316,0.5849655862492368,0.4497448873771104,0.5502551126228896,4.0,330.0,0.40182662915931633,0.5981733708406836,34796,15,7576,
50,15,DD_DF05,tpc,total_sum,min_gap,3,55374.85999999999,0.16969609260559082,0.27221202850341797,0.0,1.3139460062171584e-16,0,0.504362448952467,0.495637551047533,0.476207526227219,0.5237924737727809,5.0,348.0,0.2951082604079451,0.7048917395920552,35445,15,12763,
50,15,DD_DF09,tpc,total_sum,min_gap,2,49252.21,0.09540486335754395,0.21001791954040527,0.0,2.954571018918106e-16,0,0.6462857199707384,0.35371428002926175,0.5006754421790078,0.4993245578209921,7.0,372.0,0.17114195856659778,0.8288580414334019,35445,15,12764,
50,15,DD_DF06,tpc,total_sum,min_gap,3,58084.34,0.15500593185424805,0.25643396377563477,0.0,1.2526539191429955e-16,0,0.41503441375076316,0.5849655862492369,0.4497448873771104,0.5502551126228896,4.0,330.0,0.4018266291593162,0.5981733708406839,35445,15,12763,
50,15,DD_DF07,spc,consecutive_sum,min_gap,3,54346.630000000034,0.13139700889587402,0.3901691436767578,0.0,0.024581186849427412,0,0.49837496823630106,0.5016250317636995,0.4784936311611572,0.5215063688388428,5.0,346.0000000000012,0.30968434389286414,0.6903156561071346,34796,15,7576,
50,15,DD_DF10,tpc,total_sum,min_gap,2,51860.21,0.10626888275146484,0.21276307106018066,0.0,1.4029942443702842e-16,0,0.5987249183911905,0.4012750816088097,0.4744605475040258,0.5255394524959742,6.0,362.0,0.21825824919594747,0.7817417508040525,35445,15,12764,
50,15,DD_DF07,tpc,total_sum,min_gap,3,54346.630000000005,0.1330418586730957,0.2111818790435791,0.0,0.0,0,0.4983749682363009,0.501625031763699,0.47849363116115934,0.5215063688388407,5.0,346.0,0.30968434389286337,0.6903156561071365,35445,15,12763,
50,15,DD_DF01,tpc,consecutive_sum,min_gap,2,49006.03,0.11842203140258789,0.26729393005371094,0.0,1.4847065992049195e-16,0,0.6390642131182632,0.3609357868817368,0.4812248547161377,0.5187751452838623,7.0,375.0,0.2115837659705462,0.7884162340294537,35476,15,12826,
50,15,DD_DF08,spc,consecutive_sum,min_gap,3,55585.92,0.13806986808776855,0.4841609001159668,0.0,0.07580003473301627,0,0.46457808020448343,0.5354219197955168,0.47517812887236677,0.5248218711276332,5.0,345.0,0.3556894178870179,0.6443105821129813,34796,15,7576,
50,15,DD_DF08,tpc,total_sum,min_gap,3,55585.92,0.16888713836669922,0.25887489318847656,0.0,0.0,0,0.46457808020448343,0.5354219197955168,0.47517812887236677,0.5248218711276332,5.0,345.0,0.3556894178870179,0.6443105821129821,35445,15,12763,
50,15,DD_DF02,tpc,consecutive_sum,min_gap,2,52124.78999999999,0.12087106704711914,0.24829697608947754,0.0,0.0,0,0.6507268422568226,0.3492731577431774,0.5043780771838793,0.4956219228161208,7.0,378.0,0.20144690233162094,0.7985530976683791,35476,15,12826,
50,15,DD_DF09,tpc,total_sum,min_gap,3,51747.5,0.15603089332580566,0.2413032054901123,0.0,1.4060500727925844e-16,0,0.5123919029904827,0.487608097009517,0.5076749009994342,0.4923250990005657,5.0,326.0,0.22817794511047276,0.771822054889527,35445,15,12763,
50,15,DD_DF09,spc,consecutive_sum,min_gap,3,51747.5,0.1699211597442627,0.3380699157714844,0.0,0.04523183219593489,0,0.5123919029904827,0.4876080970095173,0.5076749009994342,0.4923250990005657,5.0,326.0,0.22817794511047262,0.7718220548895274,34796,15,7576,
50,15,DD_DF03,tpc,consecutive_sum,min_gap,2,49718.85,0.07848691940307617,0.2306220531463623,0.0,0.0,0,0.5636494005794583,0.4363505994205415,0.4456537253782472,0.5543462746217528,6.0,362.0,0.23793665316883975,0.7620633468311611,35476,15,12826,
50,15,DD_DF10,tpc,total_sum,min_gap,3,54020.60999999999,0.1352071762084961,0.2269880771636963,0.0,1.3468854968841386e-16,0,0.5008458808591758,0.49915411914082464,0.47420165582495566,0.5257983441750443,5.0,338.0,0.2848733951649957,0.7151266048350038,35445,15,12763,
50,15,DD_DF10,spc,consecutive_sum,min_gap,3,54020.60999999999,0.13174796104431152,0.41565394401550293,0.0,0.03941017867945422,0,0.5014567588185325,0.49854324118146814,0.47362398021337077,0.5263760197866293,5.0,339.0,0.28828577274065653,0.7117142272593431,34796,15,7576,
50,15,DD_DF04,tpc,consecutive_sum,min_gap,2,51823.86,0.15346693992614746,0.27594900131225586,0.0,0.0,0,0.6591751367034412,0.340824863296559,0.5089429466350517,0.4910570533649483,7.0,381.0,0.19945807190907916,0.8005419280909208,35476,15,12826,
50,15,DD_DF01,tpc,consecutive_sum,min_gap,3,51767.83,0.1644289493560791,0.3108088970184326,0.0,0.04912811391673876,0,0.5053717723922366,0.4946282276077631,0.47534592156562955,0.5246540784343705,5.0,337.0,0.28356823426539984,0.7164317657346003,35476,15,12826,
50,15,DD_DF05,tpc,consecutive_sum,min_gap,2,52208.17,0.128770112991333,0.2537729740142822,0.0,0.0,0,0.6547251129468817,0.3452748870531183,0.49882979345854545,0.5011702065414546,7.0,387.0,0.21582510316944756,0.7841748968305529,35476,15,12826,
50,15,DD_DF01,sp,total_sum,min_gap,2,49006.03,0.14099597930908203,0.326862096786499,0.0,0.0,0,0.6385540718152439,0.36144592818475596,0.4816093055955006,0.5183906944044994,7.0,374.0,0.20846235793650217,0.7915376420634976,41565,15,13754,
50,15,DD_DF02,tpc,consecutive_sum,min_gap,3,56222.83000000003,0.15104007720947266,0.46437501907348633,0.0,0.07010495492601489,0,0.5405455399523611,0.4594544600476392,0.5046559836793778,0.4953440163206221,4.999999999999969,344.9999999999992,0.2784936258871345,0.7215063741128649,35476,15,12826,
50,15,DD_DF06,tpc,consecutive_sum,min_gap,2,52284.01999999999,0.09240984916687012,0.23073506355285645,0.0,0.0,0,0.5993035730611381,0.4006964269388617,0.5016914533733324,0.4983085466266675,6.0,362.0,0.2530546510218131,0.7469453489781879,35476,15,12826,
50,15,DD_DF03,tpc,consecutive_sum,min_gap,3,53835.13999999999,0.19740605354309082,0.493988037109375,0.0,0.07242815751941935,0,0.4915934090632996,0.5084065909367004,0.4595881352730021,0.5404118647269979,5.0,344.0,0.31108719210058855,0.6889128078994117,35476,15,12826,
50,15,DD_DF02,sp,total_sum,min_gap,2,52124.78999999999,0.1298229694366455,0.34231996536254883,0.0,0.0,0,0.6507268422568226,0.34927315774317746,0.5043780771838793,0.4956219228161208,7.0,378.0,0.2014469023316209,0.7985530976683793,41565,15,13754,
50,15,DD_DF07,tpc,consecutive_sum,min_gap,2,53378.55,0.13494491577148438,0.3101069927215576,0.0,0.007660667690173873,0,0.5852725486173753,0.41472745138262457,0.5327614352933645,0.4672385647066355,6.0,348.0,0.22353422126658104,0.7764657787334192,35476,15,12826,
50,15,DD_DF01,sp,total_sum,min_gap,3,51767.83,0.14889907836914062,0.31744980812072754,0.0,0.0,0,0.5053717723922366,0.4946282276077634,0.47534592156562955,0.5246540784343705,5.0,337.0,0.2835682342653997,0.7164317657346003,41565,15,13753,
50,15,DD_DF04,tpc,consecutive_sum,min_gap,3,53630.049999999996,0.1580359935760498,0.4246530532836914,0.0,0.03281164811006229,0,0.5122687746888173,0.4877312253111831,0.5000545990608961,0.49994540093910383,5.0,333.0,0.2463962870430724,0.7536037129569279,35476,15,12826,
50,15,DD_DF08,tpc,consecutive_sum,min_gap,2,51203.24,0.10491394996643066,0.2284259796142578,0.0,0.0,0,0.5698467518852323,0.4301532481147676,0.5136061416135445,0.48639385838645555,6.0,349.0,0.22449244593929518,0.7755075540607053,35476,15,12826,
50,15,DD_DF03,sp,total_sum,min_gap,2,49718.85,0.11265420913696289,0.3112161159515381,0.0,0.0,0,0.5636494005794583,0.4363505994205415,0.4456537253782472,0.5543462746217528,6.0,362.0,0.23793665316883975,0.7620633468311611,41565,15,13754,
50,15,DD_DF02,sp,total_sum,min_gap,3,56222.83,0.18755483627319336,0.33759593963623047,0.0,0.0,0,0.5405455399523645,0.4594544600476359,0.5046559836793788,0.49534401632062125,5.0,345.0,0.278493625887132,0.7215063741128672,41565,15,13753,
50,15,DD_DF05,tpc,consecutive_sum,min_gap,3,55374.85999999999,0.164747953414917,0.5423898696899414,0.0,0.05570117237718015,0,0.504362448952467,0.495637551047533,0.476207526227219,0.5237924737727809,5.0,348.0,0.2951082604079451,0.7048917395920552,35476,15,12826,
50,15,DD_DF09,tpc,consecutive_sum,min_gap,2,49252.21,0.11550092697143555,0.24370694160461426,0.0,1.477285509459053e-16,0,0.6462857199707384,0.35371428002926175,0.5006754421790078,0.4993245578209921,7.0,372.0,0.17114195856659778,0.8288580414334019,35476,15,12826,
50,15,DD_DF04,sp,total_sum,min_gap,2,51823.86,0.14133381843566895,0.3365519046783447,0.0,0.0,0,0.6591751367034412,0.34082486329655876,0.5089429466350517,0.4910570533649483,7.0,381.0,0.19945807190907927,0.8005419280909211,41565,15,13754,
50,15,DD_DF03,sp,total_sum,min_gap,3,53835.14,0.15960216522216797,0.3422558307647705,0.0,1.351525716136974e-16,0,0.49159340906329957,0.5084065909367004,0.4595881352730021,0.5404118647269979,5.0,344.0,0.3110871921005885,0.6889128078994113,41565,15,13753,
50,15,DD_DF10,tpc,consecutive_sum,min_gap,2,51860.21,0.13560819625854492,0.25541090965270996,0.0,0.0,0,0.5987249183911905,0.4012750816088097,0.4744605475040258,0.5255394524959742,6.0,362.0,0.21825824919594747,0.7817417508040525,35476,15,12826,
50,15,DD_DF06,tpc,consecutive_sum,min_gap,3,58084.34,0.1238088607788086,0.4869720935821533,0.0,0.09600493581115563,0,0.41503441375076316,0.5849655862492369,0.4497448873771104,0.5502551126228896,4.0,330.0,0.4018266291593162,0.5981733708406839,35476,15,12826,
50,15,DD_DF05,sp,total_sum,min_gap,2,52208.17,0.13923883438110352,0.3454759120941162,0.0,1.3936434880179532e-16,0,0.6547251129468817,0.34527488705311815,0.49882979345854545,0.5011702065414546,7.0,387.0,0.21582510316944764,0.7841748968305529,41565,15,13754,
50,15,DD_DF07,tpc,consecutive_sum,min_gap,3,54346.630000000005,0.14489483833312988,0.42181897163391113,0.0,0.024594705013601392,0,0.4983749682363009,0.501625031763699,0.47849363116115934,0.5215063688388407,5.0,346.0,0.30968434389286337,0.6903156561071365,35476,15,12826,
50,15,DD_DF04,sp,total_sum,min_gap,3,53630.05,0.14631199836730957,0.33206796646118164,0.0,0.0,0,0.5122687746888172,0.48773122531118285,0.5000545990608961,0.49994540093910383,5.0,333.0,0.24639628704307248,0.7536037129569274,41565,15,13753,
50,15,DD_DF01,sp,consecutive_sum,min_gap,2,49006.03,0.12717103958129883,0.300462007522583,0.0,0.0,0,0.6390642131182632,0.3609357868817367,0.4812248547161377,0.5187751452838623,7.0,375.0,0.21158376597054623,0.7884162340294536,41596,15,13816,
50,15,DD_DF08,tpc,consecutive_sum,min_gap,3,55585.92,0.15577483177185059,0.508105993270874,0.0,0.07586004993110966,0,0.46457808020448343,0.5354219197955168,0.47517812887236677,0.5248218711276332,5.0,345.0,0.3556894178870179,0.6443105821129821,35476,15,12826,
50,15,DD_DF06,sp,total_sum,min_gap,2,52284.02,0.11976790428161621,0.3338620662689209,0.0,0.0,0,0.599303573061138,0.4006964269388619,0.5016914533733324,0.4983085466266675,6.0,362.0,0.25305465102181296,0.7469453489781875,41565,15,13754,
50,15,DD_DF05,sp,total_sum,min_gap,3,55374.86,0.2008059024810791,0.3273200988769531,0.0,1.313946006217158e-16,0,0.5043624489524668,0.4956375510475329,0.476207526227219,0.5237924737727809,5.0,348.0,0.2951082604079451,0.7048917395920552,41565,15,13753,
50,15,DD_DF02,sp,consecutive_sum,min_gap,2,52124.78999999999,0.14051485061645508,0.30126118659973145,0.0,1.3958727918488357e-16,0,0.6507268422568226,0.34927315774317746,0.5043780771838793,0.4956219228161208,7.0,378.0,0.2014469023316209,0.7985530976683793,41596,15,13816,
50,15,DD_DF09,tpc,consecutive_sum,min_gap,3,51747.5,0.16831517219543457,0.3416738510131836,0.0,0.04531002827522167,0,0.5123919029904827,0.487608097009517,0.5076749009994342,0.4923250990005657,5.0,326.0,0.22817794511047276,0.771822054889527,35476,15,12826,
50,15,DD_DF07,sp,total_sum,min_gap,2,53378.55,0.14888882637023926,0.3346118927001953,0.0,1.3630864109615988e-16,0,0.5852725486173753,0.41472745138262457,0.5327614352933645,0.4672385647066355,6.0,348.0,0.22353422126658104,0.7764657787334189,41565,15,13754,
50,15,DD_DF06,sp,total_sum,min_gap,3,58084.34,0.17140603065490723,0.33014798164367676,0.0,1.2526539191429955e-16,0,0.41503441375076316,0.5849655862492368,0.4497448873771104,0.5502551126228896,4.0,330.0,0.40182662915931633,0.5981733708406836,41565,15,13753,
50,15,DD_DF03,sp,consecutive_sum,min_gap,2,49718.85,0.10591292381286621,0.3001401424407959,0.0,0.0,0,0.5636494005794583,0.4363505994205415,0.4456537253782472,0.5543462746217528,6.0,362.0,0.23793665316883975,0.7620633468311611,41596,15,13816,
50,15,DD_DF10,tpc,consecutive_sum,min_gap,3,54020.60999999999,0.15640687942504883,0.43423914909362793,0.0,0.039470286562651447,0,0.5008458808591758,0.49915411914082464,0.47420165582495566,0.5257983441750443,5.0,338.0,0.2848733951649957,0.7151266048350038,35476,15,12826,
50,15,DD_DF08,sp,total_sum,min_gap,2,51203.24,0.11637020111083984,0.32121896743774414,0.0,0.0,0,0.5698467518852323,0.43015324811476774,0.5136061416135445,0.48639385838645555,6.0,349.0,0.22449244593929513,0.7755075540607046,41565,15,13754,
