prefix,suffix,model,method,pick_periods,n,objective,root_time,solving_time,MIP_gap,relaxation_gap,nodes,proportion_of_set_up_costs,proportion_of_holding_costs,set_up_costs_proportion_at_warehouse,set_up_costs_proportion_at_retailers,nb_set_ups_at_warehouse,nb_set_ups_at_retailers,holding_costs_warehouse,holding_costs_retailers,nb_variables,nb_binary_variables,nb_constraints,
N75T25,SD_DF,spc,infinite_f,fixed_intervals,4.0,142265.864,0.6202220439910888,3.0481528282165526,0.0,6.1504930942308e-17,0.0,0.3876881855517994,0.6123118144482005,0.386867661858229,0.613132338141771,7.0,832.3,0.39350721120022525,0.6064927887997745,221275.0,25.0,28125.0,
N100T25,SD_DF,mc,infinite_f,fixed_intervals,4.0,183425.7189999993,0.5776158332824707,1.6298436403274537,0.0,3.995281835947619e-15,0.0,0.3620039168217625,0.6379960831782409,0.3200823245782011,0.6799176754217987,7.0,1111.9,0.3935063732017457,0.6064936267982541,140250.0,25.0,132626.0,
N75T25,SD_DF,spc,infinite_f_new,fixed_intervals,4.0,142265.864,0.6038884162902832,3.039695882797241,0.0,6.1504930942308e-17,0.0,0.3876881855517994,0.6123118144482005,0.386867661858229,0.613132338141771,7.0,832.3,0.39350721120022525,0.6064927887997745,221275.0,25.0,28125.0,
N100T25,SD_DF,mc,infinite_f_new,fixed_intervals,4.0,183425.7190000002,0.5879463195800781,1.6819819927215576,0.0,3.995281835947619e-15,0.0,0.3620039168217625,0.6379960831782409,0.3200823245782011,0.6799176754217987,7.0,1111.9,0.3935063732017457,0.6064936267982541,140250.0,25.0,132626.0,
N100T25,SD_DF,tp,fix_y,fixed_intervals,4.0,183425.71899999998,0.3553381681442261,0.7013872623443603,0.0,4.7500276170180016e-17,0.0,0.36202758763509546,0.6379724123649045,0.3200628377405988,0.679937162259401,7.0,1112.0,0.39364471351532443,0.6063552864846756,330775.0,25.0,100018.0,
N100T25,SD_DF,tpc,fix_y,fixed_intervals,4.0,183425.71899999998,0.3078115224838257,0.6003866910934448,0.0,9.579242232912114e-17,0.0,0.36202758763509546,0.6379724123649042,0.3200628377405988,0.679937162259401,7.0,1112.0,0.3936447135153246,0.6063552864846755,297950.0,25.0,67518.0,
N100T25,SD_DF,tp,infinite_f,fixed_intervals,4.0,183425.71899999998,0.8599397659301757,7.144803786277771,0.0,2.224757846004818e-16,0.0,0.36196104779271937,0.6380389522072806,0.32011828503594575,0.6798817149640541,7.0,1111.8,0.3933599544104031,0.606640045589597,330775.0,25.0,100000.0,
N100T25,SD_DF,tp,infinite_f_new,fixed_intervals,4.0,183425.71900000013,0.8097398281097412,7.057594299316406,0.0,2.224757846004818e-16,0.0,0.36196104779271937,0.6380389522072806,0.32011828503594575,0.6798817149640541,7.0,1111.8,0.3933599544104031,0.606640045589597,330775.0,25.0,100000.0,
N100T25,SD_DF,tpc,infinite_f,fixed_intervals,4.0,183425.71899999998,0.7352398633956909,8.077365398406982,0.0,1.4325585368775256e-16,0.0,0.36191305382342304,0.6380869461765767,0.3201604840418363,0.6798395159581636,7.0,1111.6,0.3932632118415194,0.6067367881584808,297950.0,25.0,67500.0,
N100T25,SD_DF,tpc,infinite_f_new,fixed_intervals,4.0,183425.7190000001,0.7265718221664429,7.8759581565856935,0.0,1.4325585368775256e-16,0.0,0.36191305382342304,0.6380869461765767,0.3201604840418363,0.6798395159581636,7.0,1111.6,0.3932632118415194,0.6067367881584808,297950.0,25.0,67500.0,
N100T25,SD_DF,sp,fix_y,fixed_intervals,4.0,183425.71899999998,0.48583576679229734,1.5307261228561402,0.0,1.2727827203653718e-16,0.0,0.36195341830678446,0.6380465816932158,0.3201252829004373,0.6798747170995627,7.0,1111.7,0.3933334185006142,0.6066665814993855,330775.0,25.0,70668.0,
N100T25,SD_DF,sp,infinite_f,fixed_intervals,4.0,183425.71899999998,1.0224876880645752,3.954873824119568,0.0,6.96786500224413e-16,0.0,0.3619353541009645,0.6380646458990357,0.3201421759241153,0.6798578240758847,7.0,1111.6,0.39338345304611155,0.606616546953888,330775.0,25.0,70650.0,
N100T25,SD_DF,sp,infinite_f_new,fixed_intervals,4.0,183425.7190000001,1.0122889041900636,3.7252333641052244,0.0,6.96786500224413e-16,0.0,0.3619353541009645,0.6380646458990357,0.3201421759241153,0.6798578240758847,7.0,1111.6,0.39338345304611155,0.606616546953888,330775.0,25.0,70650.0,
N50T15,DD_DF,es,fix_y,fixed_intervals,4.0,58555.07899999993,0.006778049468994079,0.22035810947418208,6.9899506941606145e-06,0.3014434399682032,2.6,0.4208283108360845,0.5791716891639154,0.46830129241647767,0.5316987075835222,4.0,329.1000000000002,0.3841101403991905,0.6158898596008093,2346.0,765.0,1607.0,
N50T15,DD_DF,es,infinite_f,fixed_intervals,4.0,58555.05399999999,0.007206606864929151,0.2939572811126709,2.0622119398724713e-05,0.30144312251189836,16.7,0.4208461104182074,0.5791538895817926,0.46828235818758585,0.5317176418124141,4.0,329.1000000000002,0.3838649138053482,0.6161350861946516,2346.0,765.0,1596.0,
N50T15,DD_DF,es,infinite_f_new,fixed_intervals,4.0,58555.05399999999,0.0070280075073241785,0.29135518074035643,2.0622119398724713e-05,0.30144312251189836,16.7,0.4208461104182074,0.5791538895817926,0.46828235818758585,0.5317176418124141,4.0,329.1000000000002,0.3838649138053482,0.6161350861946516,2346.0,765.0,1596.0,
N50T15,DD_DF,ses,fix_y,fixed_intervals,4.0,58555.05399999999,0.03760910034179681,0.2752695083618164,5.895486375414895e-06,0.00111445238775736,1.0,0.4208350623741362,0.5791649376258639,0.46829262139991873,0.5317073786000813,4.0,329.0,-1.3445409037983296,0.61620116147993,6885.0,765.0,6911.0,
N50T15,DD_DF,ses,infinite_f,fixed_intervals,4.0,58557.20099999999,0.09673955440521234,0.31837825775146483,0.0,0.15839881436256514,0.4,0.420850376273898,0.5791496237261021,0.4682520527062753,0.5317479472937248,4.0,329.1,-1.3431100474868518,0.6146872896647991,6885.0,765.0,6900.0,
N100T25,SD_DF,spc,fix_y,fixed_intervals,4.0,183425.71899999998,0.29688377380371095,1.2255578994750977,0.0,7.959843135860131e-17,0.0,0.3620086301769557,0.6379913698230442,0.3200796125396556,0.6799203874603444,7.0,1111.9,0.39359021089155394,0.6064097891084461,295025.0,25.0,37518.0,
N50T15,DD_DF,owmr,fix_y,fixed_intervals,4.0,58555.079999999994,0.00490860939025873,0.31979975700378416,3.446715358275897e-05,0.481595342845002,17.0,0.4209369125396985,0.5790630874603014,0.468179531275732,0.5318204687242679,4.0,329.00000000000006,0.3836470952920867,0.6163529047079133,2346.0,765.0,1592.0,
N50T15,DD_DF,ses,infinite_f_new,fixed_intervals,4.0,58557.201000000015,0.09990239143371576,0.3213837146759033,0.0,0.15839881436256514,0.4,0.420850376273898,0.5791496237261021,0.4682520527062753,0.5317479472937248,4.0,329.1,-1.3431100474868518,0.6146872896647991,6885.0,765.0,6900.0,
N50T15,DD_DF,owmr,infinite_f,fixed_intervals,4.0,58555.08,0.005065941810607871,0.30848870277404783,2.8084977428690886e-05,0.481595342845002,24.3,0.42093691253969867,0.5790630874603013,0.46817953127573186,0.5318204687242681,4.0,329.00000000000034,0.3836470952920867,0.6163529047079133,2346.0,765.0,1581.0,
N50T15,DD_DF,owmr,infinite_f_new,fixed_intervals,4.0,58555.079999999994,0.0051981687545776,0.31057395935058596,2.8084977428690886e-05,0.481595342845002,24.3,0.42093691253969867,0.5790630874603013,0.46817953127573186,0.5318204687242681,4.0,329.00000000000034,0.3836470952920867,0.6163529047079133,2346.0,765.0,1581.0,
N75T15,DD_DF,es,fix_y,fixed_intervals,4.0,82552.51299999996,0.01152923107147211,0.377913236618042,2.9270155602249207e-05,0.29397674277277963,2.4,0.3801553241860285,0.6198446758139718,0.382852055029398,0.617147944970602,4.0,487.6,0.3685177793565081,0.6314822206434917,3496.0,1140.0,2382.0,
N75T15,DD_DF,es,infinite_f,fixed_intervals,4.0,82552.01999999997,0.011634111404418881,0.40441579818725587,3.796701553519578e-05,0.2939723386115712,16.3,0.3801026832944687,0.6198973167055314,0.38290513793024805,0.6170948620697518,4.0,487.5,0.36843154635217035,0.6315684536478294,3496.0,1140.0,2371.0,
N75T15,DD_DF,es,infinite_f_new,fixed_intervals,4.0,82552.02000000002,0.011559557914733839,0.4078195810317993,3.796701553519578e-05,0.2939723386115712,16.3,0.3801026832944687,0.6198973167055314,0.38290513793024805,0.6170948620697518,4.0,487.5,0.36843154635217035,0.6315684536478294,3496.0,1140.0,2371.0,
N75T15,DD_DF,ses,fix_y,fixed_intervals,4.0,82551.771,0.04740014076232906,0.48147437572479246,0.0,0.0009055348633003601,0.0,0.3802458516320954,0.6197541483679048,0.38276012142694865,0.6172398785730513,4.0,487.7,-1.2453642987391853,0.6313925506229174,10260.0,1140.0,10286.0,
N75T15,DD_DF,ses,infinite_f,fixed_intervals,4.0,82553.676,0.11822531223297114,0.6179529905319214,0.0,0.0009282430716307698,0.0,0.37972418853945294,0.6202758114605473,0.3833045062860024,0.6166954937139975,4.0,487.2,-1.2435687902513481,0.630939280876839,10260.0,1140.0,10275.0,
N75T15,DD_DF,owmr,fix_y,fixed_intervals,4.0,82553.32999999999,0.007474470138549759,0.5848564386367798,7.222989375597235e-05,0.45952747987449893,29.1,0.3800677484189254,0.6199322515810751,0.3829225830503883,0.6170774169496117,4.0,487.69999999999993,0.36925844685650977,0.6307415531434899,3496.0,1140.0,2367.0,
N75T15,DD_DF,ses,infinite_f_new,fixed_intervals,4.0,82553.67600000002,0.11895351409912107,0.6204669237136841,0.0,0.0009282430716307698,0.0,0.37972418853945294,0.6202758114605473,0.3833045062860024,0.6166954937139975,4.0,487.2,-1.2435687902513481,0.630939280876839,10260.0,1140.0,10275.0,
N75T15,DD_DF,owmr,infinite_f,fixed_intervals,4.0,82552.631,0.007317829132080031,0.5267040014266968,5.7526831414051976e-05,0.4595230531070473,32.6,0.38012797623170014,0.6198720237683004,0.38287652643600223,0.6171234735639978,4.0,487.6,0.3692516363182682,0.6307483636817313,3496.0,1140.0,2356.0,
N75T15,DD_DF,owmr,infinite_f_new,fixed_intervals,4.0,82552.63100000001,0.00764279365539545,0.5226442813873291,5.7526831414051976e-05,0.4595230531070473,32.6,0.38012797623170014,0.6198720237683004,0.38287652643600223,0.6171234735639978,4.0,487.6,0.3692516363182682,0.6307483636817313,3496.0,1140.0,2356.0,
N100T25,SD_DF,spc,infinite_f,fixed_intervals,4.0,183425.71899999998,0.8276557922363281,4.234249997138977,0.0,7.934778390678603e-17,0.0,0.3619116832876302,0.6380883167123697,0.3201616877655685,0.6798383122344314,7.0,1111.5,0.3932452022704119,0.6067547977295881,295025.0,25.0,37500.0,
N100T15,DD_DF,es,fix_y,fixed_intervals,4.0,106373.95399999991,0.017017054557800247,0.6070617198944092,2.962851463767883e-05,0.29081953661893445,1.6,0.36179133863676266,0.6382086613632374,0.31422703890766707,0.685772961092333,4.0,654.5,0.3777868725493286,0.6222131274506706,4646.0,1515.0,3157.0,
N100T15,DD_DF,es,infinite_f,fixed_intervals,4.0,106373.95799999998,0.01918909549713132,0.5885826110839844,4.548632428202352e-05,0.29081957282100046,11.9,0.36177806257303646,0.6382219374269635,0.31423289646266933,0.6857671035373306,4.0,654.6,0.37793384973746813,0.6220661502625311,4646.0,1515.0,3146.0,
N100T15,DD_DF,es,infinite_f_new,fixed_intervals,4.0,106373.95800000001,0.01623811721801753,0.5763517856597901,4.548632428202352e-05,0.29081957282100046,11.9,0.36177806257303646,0.6382219374269635,0.31423289646266933,0.6857671035373306,4.0,654.6,0.37793384973746813,0.6220661502625311,4646.0,1515.0,3146.0,
N100T15,DD_DF,ses,fix_y,fixed_intervals,4.0,106373.644,0.07156727313995358,0.8153150320053101,0.0,0.00068195148678952,0.3,0.36188114470832355,0.6381188552916759,0.3141505555668573,0.6858494444331427,4.0,654.6,-1.1898895031560157,0.6223247447789809,13635.0,1515.0,13661.0,
N100T15,DD_DF,ses,infinite_f,fixed_intervals,4.0,106373.87899999999,0.1854121685028076,1.0268857955932618,0.0,0.07306640758650296,0.6,0.36174653662768297,0.6382534633723165,0.31426175375483445,0.6857382462451656,4.0,654.6,-1.1893544587276277,0.6221176166720588,13635.0,1515.0,13650.0,
N100T15,DD_DF,ses,infinite_f_new,fixed_intervals,4.0,106373.87899999996,0.18299255371093745,1.0231452465057373,0.0,0.07306640758650296,0.6,0.36174653662768297,0.6382534633723165,0.31426175375483445,0.6857382462451656,4.0,654.6,-1.1893544587276277,0.6221176166720588,13635.0,1515.0,13650.0,
N100T15,DD_DF,owmr,fix_y,fixed_intervals,4.0,106373.88199999998,0.010148310661315881,0.8815163135528564,3.046663379090414e-05,0.45463084626575545,20.0,0.36173917363168223,0.6382608263683178,0.3142673472733802,0.6857326527266198,4.0,654.4000000000003,0.37766553422009286,0.6223344657799065,4646.0,1515.0,3142.0,
N100T25,SD_DF,spc,infinite_f_new,fixed_intervals,4.0,183425.7190000001,0.8254188060760498,4.34643018245697,0.0,7.934778390678603e-17,0.0,0.3619116832876302,0.6380883167123697,0.3201616877655685,0.6798383122344314,7.0,1111.5,0.3932452022704119,0.6067547977295881,295025.0,25.0,37500.0,
