N,T,suffix,model,method,pick_periods,n,objective,root_time,solving_time,MIP_gap,relaxation_gap,nodes,proportion_of_set_up_costs,proportion_of_holding_costs,set_up_costs_proportion_at_warehouse,set_up_costs_proportion_at_retailers,nb_set_ups_at_warehouse,nb_set_ups_at_retailers,holding_costs_warehouse,holding_costs_retailers,nb_variables,nb_binary_variables,nb_constraints,Unnamed: 24
100,20,DD_DF,spc,fix_y,fixed_intervals,3.0,126197.93899999998,0.1903512239456176,0.674257779121399,0.0,6.842416755024806e-17,0.0,0.4771804196581845,0.5228195803418159,0.3557295180508549,0.644270481949145,7.0,917.0,0.2622324517813568,0.737767548218643,156020.0,20.0,25013.0,
100,20,DD_DF,sp,infinite_f,fixed_intervals,5.0,166678.91,0.5939278841018677,1.9325786113739007,0.0,4.87213013340218e-16,0.0,0.2659021320010692,0.7340978679989308,0.2747914157899606,0.7252085842100393,4.0,840.2,0.4902478796546915,0.5097521203453086,178770.0,20.0,46420.0,
100,20,DD_DF,spc,fix_y,fixed_intervals,4.0,145138.86200000002,0.159708547592163,0.5903450965881347,0.0,7.76081449897912e-17,0.0,0.3386380301678609,0.6613619698321391,0.3054026468239305,0.6945973531760695,5.0,861.8,0.3942270121803964,0.6057729878196036,156020.0,20.0,25015.0,
100,20,DD_DF,spc,fix_y,fixed_intervals,5.0,166678.91,0.1518542051315307,0.5806644916534424,0.0,3.465603691336089e-17,0.0,0.2659337440948432,0.7340662559051566,0.2747585236121687,0.7252414763878313,4.0,840.4,0.4903222859002869,0.5096777140997133,156020.0,20.0,25016.0,
100,20,DD_DF,spc,finite_f,fixed_intervals,3.0,126197.93899999998,0.4273043155670166,1.4140974521636962,0.0,5.732939073706056e-17,0.0,0.4771660054492338,0.5228339945507665,0.3557399431138525,0.6442600568861474,7.0,916.9,0.2621882943102671,0.7378117056897326,156020.0,20.0,25000.0,
100,20,DD_DF,spc,finite_f,fixed_intervals,4.0,145138.86200000002,0.4528055667877197,1.403595471382141,0.0,9.966283610907707e-17,0.0,0.3386262065059545,0.6613737934940455,0.3054144493187388,0.6945855506812612,5.0,861.7,0.3941937747486119,0.6058062252513883,156020.0,20.0,25000.0,
100,20,DD_DF,spc,finite_f,fixed_intervals,5.0,166678.91,0.4723262071609497,1.442940092086792,0.0,7.068235382946644e-17,0.0,0.2659146909107601,0.7340853090892399,0.2747760262999184,0.7252239737000816,4.0,840.3,0.4902074775817222,0.5097925224182782,156020.0,20.0,25000.0,
100,20,DD_DF,spc,infinite_f,fixed_intervals,3.0,126197.93899999998,0.4221263647079468,2.128726363182068,0.0,4.595291141019772e-17,0.0,0.47711135452254,0.5228886454774603,0.3557849690590954,0.6442150309409046,7.0,916.8,0.2621603183105873,0.7378396816894124,156020.0,20.0,25000.0,
100,20,DD_DF,mc,fix_y,fixed_intervals,3.0,126197.93899999978,0.1884286880493163,0.3742275953292847,0.0,1.7716931942697357e-15,0.0,0.4771660054492347,0.5228339945507676,0.3557399431138525,0.6442600568861474,7.0,916.9,0.2621882943102669,0.7378117056897319,92240.0,20.0,86134.0,
100,20,DD_DF,spc,infinite_f,fixed_intervals,4.0,145138.86200000002,0.4168774127960205,2.3240181684494017,0.0,1.0127465600797012e-16,0.0,0.3386215427702902,0.6613784572297098,0.3054188940036098,0.6945811059963903,5.0,861.7,0.394180509609717,0.605819490390283,156020.0,20.0,25000.0,
100,20,DD_DF,mc,fix_y,fixed_intervals,4.0,145138.86199999973,0.1819441080093383,0.3253596782684326,0.0,1.9028766934387887e-15,0.0,0.3386215427702909,0.6613784572297108,0.3054188940036098,0.6945811059963903,5.0,861.7,0.394180509609717,0.6058194903902829,92240.0,20.0,86136.0,
100,20,DD_DF,mc,fix_y,fixed_intervals,5.0,166678.90999999974,0.1783184766769408,0.3184141874313354,0.0,1.4970551969585132e-15,0.0,0.2659146909107605,0.7340853090892409,0.2747760262999184,0.7252239737000816,4.0,840.3,0.4902074775817222,0.509792522418278,92240.0,20.0,86137.0,
100,20,DD_DF,spc,infinite_f,fixed_intervals,5.0,166678.91,0.4733545064926147,2.5523435831069947,0.0,1.3949901379812518e-16,0.0,0.265883078816986,0.7341169211830139,0.2748089184777104,0.7251910815222896,4.0,840.1,0.4901330713361268,0.5098669286638736,156020.0,20.0,25000.0,
100,20,DD_DF,mc,finite_f,fixed_intervals,3.0,126197.93899999974,0.3120413303375244,0.6561509370803833,0.0,2.0711285247328306e-15,0.0,0.4771707983234529,0.5228292016765497,0.3557368587758013,0.6442631412241988,7.0,916.9,0.2621966076532626,0.7378033923467362,92240.0,20.0,86121.0,
100,20,DD_DF,mc,finite_f,fixed_intervals,4.0,145138.86199999976,0.3155213832855225,0.6413623094558716,0.0,1.7914818600019084e-15,0.0,0.3386380301678614,0.6613619698321402,0.3054026468239305,0.6945973531760695,5.0,861.8,0.3942270121803965,0.6057729878196034,92240.0,20.0,86121.0,
100,20,DD_DF,mc,finite_f,fixed_intervals,5.0,166678.90999999974,0.3400699853897094,0.7081332683563233,0.0,1.6724031309437849e-15,0.0,0.2659337440948436,0.7340662559051576,0.2747585236121687,0.7252414763878313,4.0,840.4,0.4903222859002869,0.5096777140997132,92240.0,20.0,86121.0,
100,20,DD_DF,mc,infinite_f,fixed_intervals,3.0,126197.93899999974,0.3599642753601074,1.500118613243103,0.0,2.7803775873627347e-15,0.0,0.4771161473967592,0.5228838526032435,0.3557818847210441,0.6442181152789559,7.0,916.8,0.2621686316535829,0.7378313683464158,92240.0,20.0,86121.0,
100,20,DD_DF,mc,infinite_f,fixed_intervals,4.0,145138.86199999976,0.3915486097335815,2.357003903388977,0.0,2.3412370762346244e-15,0.0,0.3386024531940189,0.6613975468059827,0.3054302589387352,0.6945697410612649,5.0,861.7,0.3940736781880577,0.6059263218119422,92240.0,20.0,86121.0,
100,20,DD_DF,mc,infinite_f,fixed_intervals,5.0,166678.90999999974,0.3652402400970459,1.6986824035644532,0.0,2.1106727110459897e-15,0.0,0.2658937994866042,0.7341062005133971,0.2747996418232193,0.7252003581767806,4.0,840.2,0.4901610826861577,0.5098389173138426,92240.0,20.0,86121.0,
100,20,DD_SF,tp,fix_y,fixed_intervals,3.0,126520.649,0.217967677116394,0.4371663093566894,0.0,1.0296038168533116e-16,0.0,0.4738671678516585,0.5261328321483414,0.3571018425408318,0.6428981574591681,7.0,911.9,0.2623310953656643,0.7376689046343354,178770.0,20.0,65013.0,
100,20,DD_SF,tp,fix_y,fixed_intervals,4.0,143999.172,0.2069929361343383,0.3750478982925415,0.0,2.2200742379241143e-16,0.0,0.333181934890136,0.666818065109864,0.2868206550133912,0.7131793449866087,5.0,855.8,0.3936854340733066,0.6063145659266933,178770.0,20.0,65015.0,
100,20,DD_SF,tp,fix_y,fixed_intervals,5.0,165517.359,0.1972418308258056,0.3507942676544189,0.0,7.0444884195708e-17,0.0,0.2606095051152722,0.739390494884728,0.2616074012785246,0.7383925987214753,4.0,829.0,0.4849061385337285,0.515093861466271,178770.0,20.0,65016.0,
100,20,DD_SF,tp,finite_f,fixed_intervals,3.0,126520.649,0.4451473951339721,0.9446243047714232,0.0,1.1407301547917906e-16,0.0,0.4738377863791285,0.5261622136208713,0.3571250680745907,0.6428749319254092,7.0,911.7,0.2621288993861197,0.73787110061388,178770.0,20.0,65000.0,
100,20,DD_SF,tp,finite_f,fixed_intervals,4.0,143999.172,0.4530409336090087,0.9757208108901978,0.0,1.2050392578518182e-16,0.0,0.3331680486287508,0.666831951371249,0.2868343322863851,0.7131656677136149,5.0,855.7,0.3935465157052775,0.6064534842947223,178770.0,20.0,65000.0,
100,20,DD_SF,tp,finite_f,fixed_intervals,5.0,165517.35900000003,0.4950172901153564,1.0131341695785523,0.0,1.0566293874365279e-16,0.0,0.2605735723395941,0.7394264276604059,0.2616407359770959,0.7383592640229041,4.0,828.8,0.4848289990939519,0.5151710009060476,178770.0,20.0,65000.0,
100,20,DD_SF,tp,infinite_f,fixed_intervals,3.0,126520.649,0.4942476511001586,3.5088823080062865,0.0,8.062070202224185e-17,0.0,0.4739045300339721,0.5260954699660277,0.3570750486711217,0.6429249513288783,7.0,911.8,0.2621097630075605,0.7378902369924393,178770.0,20.0,65000.0,
100,20,DD_SF,tp,infinite_f,fixed_intervals,4.0,143999.172,0.5176642656326294,4.99875500202179,0.0,1.4116642616804735e-16,0.0,0.3331251282252735,0.6668748717747262,0.2868636915525429,0.7131363084474571,5.0,855.6,0.3934584599028848,0.6065415400971151,178770.0,20.0,65000.0,
100,20,DD_SF,tpc,fix_y,fixed_intervals,3.0,126520.649,0.2043553590774535,0.3967897653579711,0.0,9.200887782631651e-17,0.0,0.4738671678516586,0.5261328321483412,0.3571018425408318,0.6428981574591681,7.0,911.9,0.2623310953656643,0.7376689046343354,157560.0,20.0,44013.0,
100,20,DD_SF,tpc,fix_y,fixed_intervals,4.0,143999.172,0.1790435075759887,0.3409788846969604,0.0,1.606505738798553e-16,0.0,0.3331819348901359,0.6668180651098637,0.2868206550133912,0.7131793449866087,5.0,855.8,0.3936854340733066,0.6063145659266935,157560.0,20.0,44015.0,
100,20,DD_SF,tp,infinite_f,fixed_intervals,5.0,165517.35900000003,0.7094875335693359,6.63097562789917,0.0,1.7547949791092663e-16,0.0,0.2605654390373701,0.73943456096263,0.2616459974877674,0.7383540025122325,4.0,828.7,0.4848225765588067,0.515177423441193,178770.0,20.0,65000.0,
100,20,DD_SF,tpc,fix_y,fixed_intervals,5.0,165517.359,0.173573613166809,0.2995405912399292,0.0,7.025785492590477e-17,0.0,0.2606095051152722,0.7393904948847275,0.2616074012785246,0.7383925987214753,4.0,829.0,0.4849061385337288,0.5150938614662716,157560.0,20.0,44016.0,
100,20,DD_SF,tpc,finite_f,fixed_intervals,3.0,126520.649,0.3410192012786865,0.8387808084487915,0.0,9.155804201987107e-17,0.0,0.473872535226982,0.5261274647730179,0.3570996851342465,0.6429003148657534,7.0,911.7,0.2620741170151013,0.7379258829848985,157560.0,20.0,44000.0,
100,20,DD_SF,tpc,finite_f,fixed_intervals,4.0,143999.172,0.3694653511047363,0.8502987623214722,0.0,2.0192385178801675e-16,0.0,0.3331457345573317,0.6668542654426679,0.2868490228148997,0.7131509771851002,5.0,855.6,0.3935028405572206,0.6064971594427796,157560.0,20.0,44000.0,
100,20,DD_SF,tpc,finite_f,fixed_intervals,5.0,165517.359,0.4037587165832519,0.8752858161926269,0.0,8.742330416734771e-17,0.0,0.2605414823137539,0.7394585176862458,0.261668391910914,0.7383316080890859,4.0,828.6,0.4847662089551794,0.5152337910448208,157560.0,20.0,44000.0,
100,20,DD_SF,tpc,infinite_f,fixed_intervals,3.0,126520.649,0.3505741119384765,3.475163507461548,0.0,9.204301744612996e-17,0.0,0.473865498346681,0.5261345016533189,0.357104505877338,0.642895494122662,7.0,911.8,0.2620398820217279,0.737960117978272,157560.0,20.0,44000.0,
100,20,DD_SF,tpc,infinite_f,fixed_intervals,4.0,143999.172,0.4216825008392334,5.012520503997803,0.0,2.420804348842733e-16,0.0,0.3331308364190502,0.6668691635809495,0.2868572718627687,0.7131427281372312,5.0,855.6,0.3935792527278726,0.6064207472721276,157560.0,20.0,44000.0,
100,20,DD_SF,tpc,infinite_f,fixed_intervals,5.0,165517.35900000003,0.5852051973342896,6.945760035514832,0.0,8.835343637515115e-17,0.0,0.2605676730162636,0.7394323269837361,0.2616443156884404,0.7383556843115596,4.0,828.8,0.4848140284885368,0.5151859715114635,157560.0,20.0,44000.0,
100,20,DD_SF,sp,fix_y,fixed_intervals,3.0,126520.649,0.309286093711853,0.863125205039978,0.0,6.903677057170692e-17,0.0,0.4738822587236267,0.5261177412763733,0.3570910566424149,0.6429089433575851,7.0,911.9,0.2622877321922021,0.7377122678077979,178770.0,20.0,46433.0,
100,20,DD_SF,sp,fix_y,fixed_intervals,4.0,143999.172,0.2693423509597778,0.7551677942276,0.0,1.0244145753056998e-16,0.0,0.3331819348901359,0.6668180651098641,0.2868206550133912,0.7131793449866087,5.0,855.8,0.3936854340733063,0.6063145659266935,178770.0,20.0,46435.0,
100,20,DD_SF,sp,fix_y,fixed_intervals,5.0,165517.359,0.2831722497940063,0.7154021978378295,0.0,1.5844456016229944e-16,0.0,0.2605830527337373,0.7394169472662625,0.2616371849831788,0.7383628150168212,4.0,828.9,0.4848075649865265,0.515192435013474,178770.0,20.0,46436.0,
100,20,DD_SF,sp,finite_f,fixed_intervals,3.0,126520.649,0.5523499011993408,1.586109209060669,0.0,4.6268973648782784e-17,0.0,0.4739193077271845,0.5260806922728155,0.3570640405956461,0.6429359594043539,7.0,912.0,0.2622601146485329,0.7377398853514672,178770.0,20.0,46420.0,
100,20,DD_SF,sp,finite_f,fixed_intervals,4.0,143999.172,0.5261137962341309,1.6287967205047609,0.0,1.0050568670854481e-16,0.0,0.3331695502658121,0.6668304497341879,0.2868323410162584,0.7131676589837416,5.0,855.7,0.3935600781683305,0.6064399218316694,178770.0,20.0,46420.0,
100,20,DD_SF,sp,finite_f,fixed_intervals,5.0,165517.359,0.5686742067337036,1.665668511390686,0.0,3.4999058506036986e-17,0.0,0.2605598753258057,0.739440124674194,0.2616565783724134,0.7383434216275866,4.0,828.8,0.4847517537775608,0.5152482462224397,178770.0,20.0,46420.0,
100,20,DD_SF,sp,infinite_f,fixed_intervals,3.0,126520.649,0.5983313083648681,1.864348030090332,0.0,4.608331390089608e-16,0.0,0.4738338167184466,0.5261661832815534,0.3571293645175215,0.6428706354824786,7.0,911.5,0.2618105212148341,0.7381894787851657,178770.0,20.0,46420.0,
100,20,DD_SF,sp,infinite_f,fixed_intervals,4.0,143999.172,0.5444714546203613,1.8589219093322755,0.0,8.221257555768745e-16,0.0,0.3331232448714084,0.6668767551285915,0.2868689752174608,0.7131310247825392,5.0,855.5,0.3934445147160516,0.6065554852839483,178770.0,20.0,46420.0,
100,20,DD_SF,sp,infinite_f,fixed_intervals,5.0,165517.35900000003,0.5967990159988403,1.9732855558395384,0.0,6.503087616565098e-16,0.0,0.2605231632344429,0.7394768367655565,0.2616929141048967,0.7383070858951033,4.0,828.6,0.4846740579431223,0.5153259420568782,178770.0,20.0,46420.0,
100,20,DD_SF,spc,fix_y,fixed_intervals,3.0,126520.649,0.207530117034912,0.7066674947738647,0.0,9.2399468148747e-17,0.0,0.4738671678516586,0.5261328321483415,0.3571018425408318,0.6428981574591681,7.0,911.9,0.2623310953656642,0.7376689046343358,156020.0,20.0,25013.0,
100,20,DD_SF,spc,fix_y,fixed_intervals,4.0,143999.172,0.1517387390136718,0.6017712593078614,0.0,1.2108114627770808e-16,0.0,0.3331867054295743,0.6668132945704256,0.2868164248504914,0.7131835751495086,5.0,855.8,0.393698836476336,0.6063011635236641,156020.0,20.0,25015.0,
100,20,DD_SF,spc,fix_y,fixed_intervals,5.0,165517.359,0.1670561790466308,0.5836852312088012,0.0,8.816115760295367e-17,0.0,0.2606095051152721,0.7393904948847279,0.2616074012785246,0.7383925987214753,4.0,829.0,0.4849061385337287,0.5150938614662717,156020.0,20.0,25016.0,
100,20,DD_SF,spc,finite_f,fixed_intervals,3.0,126520.649,0.4220449924468994,1.476974081993103,0.0,9.199596444161836e-17,0.0,0.4738893538262242,0.5261106461737757,0.3570856338442936,0.6429143661557063,7.0,912.0,0.262403218655899,0.737596781344101,156020.0,20.0,25000.0,
100,20,DD_SF,spc,finite_f,fixed_intervals,4.0,143999.172,0.4337212800979614,1.411207175254822,0.0,5.963061332778072e-17,0.0,0.333181934890136,0.666818065109864,0.2868206550133912,0.7131793449866087,5.0,855.8,0.3936854340733065,0.6063145659266936,156020.0,20.0,25000.0,
100,20,DD_SF,spc,finite_f,fixed_intervals,5.0,165517.359,0.4675237894058227,1.433122181892395,0.0,1.22590151213135e-16,0.0,0.2606095051152721,0.7393904948847279,0.2616074012785246,0.7383925987214753,4.0,829.0,0.4849061385337287,0.5150938614662717,156020.0,20.0,25000.0,
100,20,DD_SF,spc,infinite_f,fixed_intervals,3.0,126520.649,0.427351188659668,2.194156765937805,0.0,1.269437611877652e-16,0.0,0.4738720813418229,0.5261279186581771,0.3570987985050413,0.6429012014949587,7.0,911.9,0.2621917102059279,0.737808289794072,156020.0,20.0,25000.0,
100,20,DD_SF,mc,fix_y,fixed_intervals,3.0,126520.64899999968,0.1917543411254882,0.3774176359176636,0.0,2.6512883507173144e-15,0.0,0.4738671678516598,0.5261328321483429,0.3571018425408318,0.6428981574591681,7.0,911.9,0.2623310953656642,0.7376689046343354,92240.0,20.0,86134.0,
100,20,DD_SF,spc,infinite_f,fixed_intervals,4.0,143999.17200000002,0.4255172967910766,2.454261875152588,0.0,1.6138008642458784e-16,0.0,0.3331308364190502,0.6668691635809496,0.2868572718627687,0.7131427281372312,5.0,855.6,0.3935792527278725,0.6064207472721277,156020.0,20.0,25000.0,
100,20,DD_SF,mc,fix_y,fixed_intervals,4.0,143999.17199999967,0.1799293041229247,0.3363356828689575,0.0,2.5479144566439723e-15,0.0,0.3331819348901367,0.6668180651098657,0.2868206550133912,0.7131793449866087,5.0,855.8,0.3936854340733063,0.6063145659266932,92240.0,20.0,86136.0,
100,20,DD_SF,mc,fix_y,fixed_intervals,5.0,165517.35899999962,0.1774206161499023,0.3119726181030273,0.0,2.314988246333269e-15,0.0,0.2606095051152727,0.73939049488473,0.2616074012785246,0.7383925987214753,4.0,829.0,0.4849061385337282,0.5150938614662706,92240.0,20.0,86137.0,
100,20,DD_SF,spc,infinite_f,fixed_intervals,5.0,165517.35900000003,0.4568931102752686,2.674923205375672,0.0,1.223833836254263e-16,0.0,0.2605389866558351,0.7394610133441649,0.2616757811924216,0.7383242188075784,4.0,828.6,0.4847240030116045,0.5152759969883955,156020.0,20.0,25000.0,
100,20,DD_SF,mc,finite_f,fixed_intervals,3.0,126520.64899999966,0.3072253465652466,0.6505864143371582,0.0,2.846137180684029e-15,0.0,0.4739091060422284,0.5260908939577743,0.3570721027367339,0.642927897263266,7.0,911.9,0.2621798051261541,0.7378201948738455,92240.0,20.0,86121.0,
100,20,DD_SF,mc,finite_f,fixed_intervals,4.0,143999.17199999967,0.3151195764541626,0.6596486806869507,0.0,2.5196412467888547e-15,0.0,0.3331680486287516,0.6668319513712507,0.2868343322863851,0.7131656677136149,5.0,855.7,0.3935465157052774,0.6064534842947221,92240.0,20.0,86121.0,
100,20,DD_SF,mc,finite_f,fixed_intervals,5.0,165517.35899999965,0.3490705490112304,0.6862290620803833,0.0,2.316637712906667e-15,0.0,0.2606095051152727,0.7393904948847299,0.2616074012785246,0.7383925987214753,4.0,829.0,0.4849061385337282,0.5150938614662706,92240.0,20.0,86121.0,
100,20,DD_SF,mc,infinite_f,fixed_intervals,3.0,126520.64899999966,0.3530531883239746,2.402000522613525,0.0,3.141094971461436e-15,0.0,0.4738924453489983,0.5261075546510046,0.3570847892656715,0.6429152107343283,7.0,911.8,0.2621033630140915,0.7378966369859081,92240.0,20.0,86121.0,
100,20,DD_SF,mc,infinite_f,fixed_intervals,4.0,143999.17199999967,0.3516439199447632,2.511602520942688,0.0,2.802129536461308e-15,0.0,0.3331566016587661,0.6668433983412363,0.286843828762378,0.713156171237622,5.0,855.6,0.3935285502222596,0.6064714497777398,92240.0,20.0,86121.0,
100,20,DD_SF,mc,infinite_f,fixed_intervals,5.0,165517.35899999965,0.4000036239624023,1.7926416158676148,0.0,2.226138425649175e-15,0.0,0.2605774150894325,0.7394225849105701,0.2616350781045272,0.7383649218954729,4.0,828.8,0.4848433680219688,0.51515663197803,92240.0,20.0,86121.0,
100,20,SD_SF,tp,fix_y,fixed_intervals,3.0,126247.648,0.2328285932540893,0.4466077327728271,0.0,1.150719228450952e-16,0.0,0.466485848748815,0.5335141512511854,0.3389284053198298,0.6610715946801703,7.0,918.2,0.2653500229610315,0.7346499770389678,178770.0,20.0,65013.0,
100,20,SD_SF,tp,fix_y,fixed_intervals,4.0,146295.89299999998,0.2113435506820678,0.3708674907684326,0.0,7.978543678064151e-17,0.0,0.3370675189507982,0.6629324810492017,0.2962895963804407,0.7037104036195593,5.0,869.8,0.4085162549880968,0.5914837450119035,178770.0,20.0,65015.0,
100,20,SD_SF,tp,fix_y,fixed_intervals,5.0,168661.026,0.1954912185668945,0.3521236658096313,0.0,1.5554332825039028e-16,0.0,0.2627490285389693,0.7372509714610307,0.2704465630664689,0.7295534369335309,4.0,844.2,0.4978060694681908,0.5021939305318093,178770.0,20.0,65016.0,
100,20,SD_SF,tp,finite_f,fixed_intervals,3.0,126247.648,0.4231462240219116,0.9378499984741212,0.0,1.0257631391584375e-16,0.0,0.4664835197292029,0.5335164802707976,0.3389300218621869,0.6610699781378131,7.0,918.3,0.2654119515268865,0.7345880484731129,178770.0,20.0,65000.0,
100,20,SD_SF,tp,finite_f,fixed_intervals,4.0,146295.89299999998,0.4586514949798584,0.9710797071456908,0.0,1.5790373065087972e-16,0.0,0.3370547815937985,0.6629452184062015,0.2963006249375975,0.7036993750624025,5.0,869.8,0.4084855993063526,0.5915144006936477,178770.0,20.0,65000.0,
100,20,SD_SF,tp,finite_f,fixed_intervals,5.0,168661.026,0.5160279989242553,1.055766487121582,0.0,1.2059005728445418e-16,0.0,0.2627145997127713,0.7372854002872288,0.2704807777150348,0.7295192222849651,4.0,844.0,0.4976789018780153,0.5023210981219847,178770.0,20.0,65000.0,
100,20,SD_SF,tp,infinite_f,fixed_intervals,3.0,126247.648,0.4443807363510131,3.1573118925094605,0.0,1.953166856825852e-16,0.0,0.4664618416933333,0.5335381583066671,0.3389461305898223,0.6610538694101776,7.0,918.0,0.2652079333553014,0.7347920666446981,178770.0,20.0,65000.0,
100,20,SD_SF,tp,infinite_f,fixed_intervals,4.0,146295.89299999998,0.4938637733459473,4.5775206089019775,0.0,1.1822746160087622e-16,0.0,0.3370316850624926,0.6629683149375072,0.2963214344311404,0.7036785655688595,5.0,869.6,0.4084153815563685,0.5915846184436317,178770.0,20.0,65000.0,
100,20,SD_SF,tpc,fix_y,fixed_intervals,3.0,126247.648,0.1978962182998657,0.390237021446228,0.0,1.1424835927961908e-16,0.0,0.4664858487488151,0.533514151251185,0.3389284053198298,0.6610715946801703,7.0,918.2,0.2653500229610316,0.7346499770389687,157560.0,20.0,44013.0,
100,20,SD_SF,tp,infinite_f,fixed_intervals,5.0,168661.026,0.6913676738739014,6.288407993316651,0.0,1.7242485783565259e-16,0.0,0.2627145997127713,0.7372854002872287,0.2704807777150348,0.7295192222849651,4.0,844.0,0.4976789018780153,0.5023210981219847,178770.0,20.0,65000.0,
100,20,SD_SF,tpc,fix_y,fixed_intervals,4.0,146295.89299999998,0.1800277709960937,0.3235751867294311,0.0,1.396214575212857e-16,0.0,0.3370675189507982,0.6629324810492017,0.2962895963804407,0.7037104036195593,5.0,869.8,0.4085162549880968,0.5914837450119036,157560.0,20.0,44015.0,
100,20,SD_SF,tpc,fix_y,fixed_intervals,5.0,168661.026,0.1669125080108642,0.2981742858886719,0.0,1.2073696997166579e-16,0.0,0.2627490285389693,0.7372509714610305,0.2704465630664689,0.7295534369335309,4.0,844.2,0.4978060694681909,0.5021939305318094,157560.0,20.0,44016.0,
100,20,SD_SF,tpc,finite_f,fixed_intervals,3.0,126247.648,0.3321317911148071,0.8298928499221802,0.0,1.2572835297136263e-16,0.0,0.466486459107212,0.5335135408927881,0.3389273077558312,0.6610726922441688,7.0,918.2,0.265296285993844,0.7347037140061563,157560.0,20.0,44000.0,
100,20,SD_SF,tpc,finite_f,fixed_intervals,4.0,146295.89299999998,0.367984127998352,0.8613940954208374,0.0,1.5928093563606274e-16,0.0,0.3370547815937985,0.6629452184062014,0.2963006249375975,0.7036993750624025,5.0,869.8,0.4084855993063527,0.5915144006936478,157560.0,20.0,44000.0,
100,20,SD_SF,tpc,finite_f,fixed_intervals,5.0,168661.026,0.3964241027832031,0.8704469919204711,0.0,6.863051774676405e-17,0.0,0.2627145997127712,0.7372854002872286,0.2704807777150348,0.7295192222849651,4.0,844.0,0.4976789018780154,0.5023210981219849,157560.0,20.0,44000.0,
100,20,SD_SF,tpc,infinite_f,fixed_intervals,3.0,126247.648,0.37590491771698,3.4274633884429933,0.0,1.7171043938199656e-16,0.0,0.466482909370806,0.533517090629194,0.3389311194261855,0.6610688805738144,7.0,918.3,0.2654656884940743,0.7345343115059259,157560.0,20.0,44000.0,
100,20,SD_SF,tpc,infinite_f,fixed_intervals,4.0,146295.89299999998,0.4503944873809814,5.044128799438477,0.0,1.4130383617321415e-16,0.0,0.3370451415251506,0.6629548584748493,0.2963095430954179,0.7036904569045821,5.0,869.7,0.4084450720409626,0.5915549279590377,157560.0,20.0,44000.0,
100,20,SD_SF,tpc,infinite_f,fixed_intervals,5.0,168661.026,0.6329888820648193,6.973606061935425,0.0,1.3810264023739922e-16,0.0,0.2627345978200092,0.7372654021799907,0.2704606840152124,0.7295393159847874,4.0,844.1,0.4977480735277293,0.502251926472271,157560.0,20.0,44000.0,
100,20,SD_SF,sp,fix_y,fixed_intervals,3.0,126247.648,0.2803204298019409,0.9059147119522096,0.0,1.0466248357170467e-16,0.0,0.4664687354092082,0.533531264590792,0.3389425526893631,0.661057447310637,7.0,918.2,0.2654023050945401,0.7345976949054599,178770.0,20.0,46433.0,
100,20,SD_SF,sp,fix_y,fixed_intervals,4.0,146295.89299999998,0.3002777099609375,0.7621074199676514,0.0,2.58694122963828e-16,0.0,0.3370502820018936,0.6629497179981063,0.2963047388404172,0.7036952611595827,5.0,869.7,0.4084578541668318,0.5915421458331689,178770.0,20.0,46435.0,
100,20,SD_SF,sp,fix_y,fixed_intervals,5.0,168661.026,0.2802286148071289,0.7428815364837646,0.0,1.3833303271599938e-16,0.0,0.2627290304317314,0.7372709695682691,0.2704666567662914,0.7295333432337087,4.0,844.1,0.4977368978184766,0.5022631021815227,178770.0,20.0,46436.0,
100,20,SD_SF,sp,finite_f,fixed_intervals,3.0,126247.64799999996,0.5096827745437622,1.6317198276519775,0.0,9.277255190565478e-17,0.0,0.4664877294257049,0.5335122705742952,0.3389277084471544,0.6610722915528455,7.0,918.4,0.2654317217763515,0.7345682782236486,178770.0,20.0,46420.0,
100,20,SD_SF,sp,finite_f,fixed_intervals,4.0,146295.89299999998,0.5077808141708374,1.576645278930664,0.0,8.05875987456737e-17,0.0,0.3370764871145756,0.6629235128854241,0.2962814441030186,0.7037185558969813,5.0,869.9,0.4085352835493037,0.5914647164506969,178770.0,20.0,46420.0,
100,20,SD_SF,sp,finite_f,fixed_intervals,5.0,168661.026,0.6189351558685303,1.6294791460037232,0.0,1.206268269314062e-16,0.0,0.2627490285389693,0.7372509714610312,0.2704465630664689,0.7295534369335309,4.0,844.2,0.4978060694681905,0.5021939305318088,178770.0,20.0,46420.0,
100,20,SD_SF,sp,infinite_f,fixed_intervals,3.0,126247.648,0.5177009582519532,1.7959330797195434,0.0,3.138038803641968e-16,0.0,0.466440928991737,0.533559071008263,0.3389620685998812,0.6610379314001188,7.0,918.0,0.2652101643139036,0.7347898356860963,178770.0,20.0,46420.0,
100,20,SD_SF,sp,infinite_f,fixed_intervals,4.0,146295.89299999998,0.5350761413574219,1.878581953048706,0.0,3.970846463172129e-16,0.0,0.3370465212426548,0.662953478757345,0.296308288618624,0.7036917113813759,5.0,869.7,0.4084485214657909,0.5915514785342098,178770.0,20.0,46420.0,
100,20,SD_SF,spc,fix_y,fixed_intervals,3.0,126247.64799999996,0.1934271097183227,0.6827920913696289,0.0,1.0423747166743503e-16,0.0,0.4664933528230867,0.5335066471769132,0.3389237298553719,0.661076270144628,7.0,918.4,0.2654906577330826,0.7345093422669174,156020.0,20.0,25013.0,
