N,T,suffix,model,method,pick_periods,n,objective,root_time,solving_time,MIP_gap,relaxation_gap,nodes,proportion_of_set_up_costs,proportion_of_holding_costs,set_up_costs_proportion_at_warehouse,set_up_costs_proportion_at_retailers,nb_set_ups_at_warehouse,nb_set_ups_at_retailers,holding_costs_warehouse,holding_costs_retailers,nb_variables,nb_binary_variables,nb_constraints,
50,15,DD_SF,spc,total_sum,max_gap,2.0,56890.797999999995,0.09454877376556393,0.3378019332885742,4.969851659790139e-06,0.00012280560870442907,0.6,0.7303593920801167,0.2696406079198833,0.5813271512227836,0.41867284877721644,8.0,392.2,0.14519675928052744,0.8548032407194727,34765.0,15.0,7514.0,
50,15,DD_SF,spc,consecutive_sum,max_gap,1.0,73995.69900000001,0.12584607601165768,0.3198754072189331,0.0,0.24533809127791623,0.0,0.8658132928367201,0.13418670716327977,0.7097733671238994,0.2902266328761007,15.0,442.1,0.0,1.0,34796.0,15.0,7576.0,
50,15,DD_SF,spc,consecutive_sum,max_gap,2.0,56890.797999999995,0.15291910171508785,0.3584681510925293,4.969851659790139e-06,0.036707130045224565,0.6,0.7303593920801167,0.2696406079198833,0.5813271512227836,0.41867284877721644,8.0,392.2,0.14519675928052744,0.8548032407194727,34796.0,15.0,7576.0,
50,15,DD_SF,tpc,total_sum,max_gap,1.0,73995.699,0.05574111938476558,0.06390247344970698,0.0,3.0369956433052034e-16,0.0,0.8658828435179238,0.13411715648207642,0.7097136333745124,0.2902863666254875,15.0,442.2,0.0,1.0,35445.0,15.0,12765.0,
50,15,DD_SF,tpc,total_sum,max_gap,2.0,56890.797999999995,0.10761268138885494,0.2569628477096558,6.823697490101105e-06,0.00012280560870445913,0.3,0.7303585178410987,0.2696414821589013,0.5813253546763946,0.4186746453236053,8.0,392.1,0.14422930545330712,0.855770694546693,35445.0,15.0,12764.0,
50,15,DD_SF,tpc,consecutive_sum,max_gap,1.0,73995.699,0.1646999597549438,0.06603891849517818,0.0,0.24548725728433846,0.0,0.8658828435179238,0.13411715648207642,0.7097136333745124,0.2902863666254875,15.0,442.2,0.0,1.0,35476.0,15.0,12826.0,
50,15,DD_SF,tpc,consecutive_sum,max_gap,2.0,56890.797999999995,0.1822301626205444,0.2827134847640991,6.823697490101105e-06,0.03675890353369031,0.3,0.7303585178410987,0.2696414821589013,0.5813253546763946,0.4186746453236053,8.0,392.1,0.14422930545330712,0.855770694546693,35476.0,15.0,12826.0,
50,15,DD_SF,sp,total_sum,max_gap,1.0,73995.699,0.07721259593963617,0.29764509201049805,0.0,1.5905420567572193e-16,0.0,0.8658331989552621,0.13416680104473794,0.7097509373134736,0.2902490626865263,15.0,442.1,0.0,1.0,41565.0,15.0,13755.0,
50,15,DD_SF,sp,total_sum,max_gap,2.0,56890.797999999995,0.14436011314392086,0.6465934991836548,4.969851659790139e-06,0.00012280560870441622,0.6,0.7303039356759122,0.2696960643240879,0.5813724898619224,0.4186275101380776,8.0,392.0,0.14389751982750623,0.8561024801724937,41565.0,15.0,13754.0,
50,15,DD_SF,sp,consecutive_sum,max_gap,1.0,73995.699,0.14936609268188472,0.30715911388397216,0.0,0.24533809127791617,0.0,0.8658331989552621,0.13416680104473794,0.7097509373134736,0.2902490626865263,15.0,442.1,0.0,1.0,41596.0,15.0,13816.0,
50,15,DD_SF,tp,total_sum,max_gap,1.0,73995.699,0.07579429149627678,0.10360038280487056,0.0,3.2214691467756906e-16,0.0,0.8658828435179238,0.13411715648207637,0.7097136333745124,0.2902863666254875,15.0,442.2,0.0,1.0,41565.0,15.0,18765.0,
50,15,DD_SF,sp,consecutive_sum,max_gap,2.0,56890.797999999995,0.18204300403594967,0.6705433607101441,4.969851659790139e-06,0.036707130045224606,0.6,0.7303039356759122,0.2696960643240879,0.5813724898619224,0.4186275101380776,8.0,392.0,0.14389751982750623,0.8561024801724937,41596.0,15.0,13816.0,
50,15,DD_SF,tp,total_sum,max_gap,2.0,56890.797999999995,0.13129858970642086,0.32494933605194093,1.2331028962449908e-05,0.00012280560870444725,0.3,0.7304363890192007,0.2695636109807994,0.5812639601276721,0.41873603987232794,8.0,392.3,0.1453765934348007,0.8546234065651992,41565.0,15.0,18764.0,
50,15,DD_SF,tp,consecutive_sum,max_gap,1.0,73995.699,0.2076276302337646,0.1080804824829101,0.0,0.2454872572843385,0.0,0.8658828435179238,0.13411715648207637,0.7097136333745124,0.2902863666254875,15.0,442.2,0.0,1.0,41596.0,15.0,18826.0,
50,15,DD_SF,mc,total_sum,max_gap,1.0,73995.6989999999,0.05402648448944088,0.07258219718933102,0.0,1.402348061884029e-15,0.0,0.8658828435179247,0.13411715648207662,0.7097136333745124,0.2902863666254875,15.0,442.2,0.0,1.0,27130.0,15.0,24831.0,
50,15,DD_SF,tp,consecutive_sum,max_gap,2.0,56890.797999999995,0.201517105102539,0.3423383951187134,1.2331028962449908e-05,0.03675890353369029,0.3,0.7304363890192007,0.2695636109807994,0.5812639601276721,0.41873603987232794,8.0,392.3,0.1453765934348007,0.8546234065651992,41596.0,15.0,18826.0,
50,15,DD_SF,mc,total_sum,max_gap,2.0,56890.79799999997,0.12031059265136716,0.28457844257354736,4.9698516598031945e-06,0.0001228056087044774,0.3,0.7303972325301759,0.2696027674698246,0.5812978111478632,0.4187021888521367,8.0,392.1,0.14439676091594528,0.8556032390840549,27130.0,15.0,24830.0,
50,15,DD_SF,mc,consecutive_sum,max_gap,1.0,73995.6989999999,0.18787629604339595,0.0763839721679687,0.0,0.24548725728433768,0.0,0.8658828435179247,0.13411715648207662,0.7097136333745124,0.2902863666254875,15.0,442.2,0.0,1.0,27161.0,15.0,24892.0,
50,15,DD_SF,mc,consecutive_sum,max_gap,2.0,56890.79799999997,0.21996157169342037,0.2942726373672485,4.9698516598031945e-06,0.03675890353368988,0.3,0.7303972325301759,0.2696027674698246,0.5812978111478632,0.4187021888521367,8.0,392.1,0.14439676091594528,0.8556032390840549,27161.0,15.0,24892.0,
50,15,SD_SF,spc,total_sum,max_gap,1.0,67508.49,0.06769752502441403,0.3137063980102539,0.0,7.153224910936991e-17,0.0,0.8388736896057571,0.1611263103942428,0.6834625990438429,0.3165374009561572,15.0,447.4,0.0,1.0,34765.0,15.0,7515.0,
50,15,SD_SF,spc,total_sum,max_gap,2.0,53413.791000000005,0.1037810087203979,0.36692664623260496,0.0,0.00030404451416042317,0.9,0.7069668627203123,0.29303313727968766,0.5449720052510061,0.45502799474899386,8.0,392.5,0.11619640267889357,0.8838035973211065,34765.0,15.0,7514.0,
50,15,SD_SF,spc,consecutive_sum,max_gap,1.0,67508.49,0.13006839752197263,0.3207484245300293,0.0,0.2164046827613703,0.0,0.8388736896057571,0.1611263103942428,0.6834625990438429,0.3165374009561572,15.0,447.4,0.0,1.0,34796.0,15.0,7576.0,
50,15,SD_SF,spc,consecutive_sum,max_gap,2.0,53413.791000000005,0.17087967395782466,0.3914806365966797,0.0,0.021336476458158768,0.9,0.7069668627203123,0.29303313727968766,0.5449720052510061,0.45502799474899386,8.0,392.5,0.11619640267889357,0.8838035973211065,34796.0,15.0,7576.0,
50,15,SD_SF,tpc,total_sum,max_gap,1.0,67508.48999999996,0.05333533287048335,0.06453745365142818,0.0,7.734911267610956e-16,0.0,0.8388448736698535,0.16115512633014709,0.6834843380782887,0.31651566192171127,15.0,447.3,0.0,1.0,35445.0,15.0,12765.0,
50,15,SD_SF,tpc,consecutive_sum,max_gap,1.0,67508.48999999996,0.1942822217941284,0.06710169315338131,0.0,0.21650155202193222,0.0,0.8388448736698535,0.16115512633014703,0.6834843380782887,0.31651566192171127,15.0,447.3,0.0,1.0,35476.0,15.0,12826.0,
50,15,SD_SF,tpc,total_sum,max_gap,2.0,53413.791000000005,0.10960464477539059,0.3059772491455078,0.0,0.0003040445141604357,0.9,0.7069430896735786,0.29305691032642145,0.5449927873323334,0.4550072126676666,8.0,392.5,0.11627259416168947,0.8837274058383106,35445.0,15.0,12764.0,
50,15,SD_SF,tpc,consecutive_sum,max_gap,2.0,53413.791000000005,0.16989867687225338,0.32868294715881347,0.0,0.021380742804728278,0.9,0.7069430896735786,0.29305691032642145,0.5449927873323334,0.4550072126676666,8.0,392.5,0.11627259416168947,0.8837274058383106,35476.0,15.0,12826.0,
50,15,SD_SF,sp,total_sum,max_gap,1.0,67508.49,0.07594723701477045,0.3037148714065552,0.0,1.0838573056617403e-16,0.0,0.8388681745880788,0.16113182541192134,0.683463258929075,0.31653674107092505,15.0,447.4,0.0,1.0,41565.0,15.0,13755.0,
50,15,SD_SF,sp,consecutive_sum,max_gap,1.0,67508.49,0.15783431529998776,0.30869991779327394,0.0,0.21640468276137015,0.0,0.8388681745880788,0.16113182541192134,0.683463258929075,0.31653674107092505,15.0,447.4,0.0,1.0,41596.0,15.0,13816.0,
50,15,SD_SF,sp,total_sum,max_gap,2.0,53413.791000000005,0.14787874221801758,0.7057910442352295,0.0,0.0003040445141604389,0.9,0.7069258302397177,0.2930741697602823,0.5450039666562845,0.4549960333437154,8.0,392.5,0.11631080801769438,0.8836891919823057,41565.0,15.0,13754.0,
50,15,SD_SF,tp,total_sum,max_gap,1.0,67508.48999999996,0.0667456150054931,0.0988754272460937,0.0,7.827316373754158e-16,0.0,0.8388448736698535,0.16115512633014709,0.6834843380782887,0.31651566192171127,15.0,447.3,0.0,1.0,41565.0,15.0,18765.0,
50,15,SD_SF,sp,consecutive_sum,max_gap,2.0,53413.791000000005,0.18314447402954098,0.7269757032394409,0.0,0.02133647645815866,0.9,0.7069258302397177,0.2930741697602823,0.5450039666562845,0.4549960333437154,8.0,392.5,0.11631080801769438,0.8836891919823057,41596.0,15.0,13816.0,
50,15,SD_SF,tp,total_sum,max_gap,2.0,53413.79099999999,0.119481086730957,0.38523287773132325,0.0,0.0003040445141604459,0.9,0.7069818812236928,0.2930181187763073,0.5449620320822781,0.4550379679177218,8.0,392.5,0.11615341367031864,0.8838465863296815,41565.0,15.0,18764.0,
50,15,SD_SF,tp,consecutive_sum,max_gap,1.0,67508.48999999996,0.19463393688201902,0.10157520771026604,0.0,0.21650155202193222,0.0,0.8388448736698535,0.16115512633014709,0.6834843380782887,0.31651566192171127,15.0,447.3,0.0,1.0,41596.0,15.0,18826.0,
50,15,SD_SF,mc,total_sum,max_gap,1.0,67508.48999999987,0.045646429061889614,0.06918404102325434,0.0,2.1968499900991103e-15,0.0,0.8388969905239845,0.16110300947601755,0.6834415198946291,0.31655848010537085,15.0,447.5,0.0,1.0,27130.0,15.0,24831.0,
50,15,SD_SF,tp,consecutive_sum,max_gap,2.0,53413.79099999999,0.18056371212005612,0.39260709285736084,0.0,0.021380742804728257,0.9,0.7069818812236928,0.2930181187763073,0.5449620320822781,0.4550379679177218,8.0,392.5,0.11615341367031864,0.8838465863296815,41596.0,15.0,18826.0,
50,15,SD_SF,mc,consecutive_sum,max_gap,1.0,67508.48999999987,0.1898112297058105,0.07104408740997312,0.0,0.21650155202193117,0.0,0.8388969905239845,0.16110300947601755,0.6834415198946291,0.31655848010537085,15.0,447.5,0.0,1.0,27161.0,15.0,24892.0,
50,15,SD_SF,mc,total_sum,max_gap,2.0,53413.790999999954,0.11225304603576658,0.3175329685211182,0.0,0.00030404451416128186,0.9,0.7070617052544022,0.29293829474559857,0.5448993154269444,0.4551006845730555,8.0,392.5,0.11591982784014698,0.8840801721598531,27130.0,15.0,24830.0,
50,15,SD_SF,mc,consecutive_sum,max_gap,2.0,53413.790999999954,0.204619288444519,0.33010358810424806,0.0,0.02138074280472744,0.9,0.7070617052544022,0.29293829474559857,0.5448993154269444,0.4551006845730555,8.0,392.5,0.11591982784014698,0.8840801721598531,27161.0,15.0,24892.0,
50,15,SD_DF,spc,total_sum,max_gap,1.0,70426.883,0.06448483467102048,0.30919411182403567,0.0,6.423469054571151e-17,0.0,0.8522865154314389,0.14771348456856112,0.7236038276436514,0.2763961723563487,15.0,442.9,0.0,1.0,34765.0,15.0,7515.0,
50,15,SD_DF,spc,total_sum,max_gap,2.0,52686.106999999996,0.07821202278137203,0.2373368740081787,0.0,8.290168734292884e-17,0.0,0.715681747243571,0.28431825275642897,0.5636760759083788,0.43632392409162124,8.3,394.0,0.12491608634584395,0.8750839136541562,34765.0,15.0,7514.0,
50,15,SD_DF,spc,consecutive_sum,max_gap,1.0,70426.883,0.10523147583007811,0.3208919525146484,0.0,0.27606147652951474,0.0,0.8522865154314389,0.14771348456856112,0.7236038276436514,0.2763961723563487,15.0,442.9,0.0,1.0,34796.0,15.0,7576.0,
50,15,SD_DF,spc,consecutive_sum,max_gap,2.0,52686.106999999996,0.12325770854949947,0.2645974636077881,0.0,0.04068469341154017,0.0,0.7156817472435711,0.28431825275642897,0.5636760759083788,0.43632392409162124,8.3,394.0,0.12491608634584395,0.8750839136541562,34796.0,15.0,7576.0,
50,15,SD_DF,tpc,total_sum,max_gap,1.0,70426.88299999996,0.04942364692687984,0.062003779411315886,0.0,4.4310070881348463e-16,0.0,0.8524366258465182,0.14756337415348214,0.7234762287971956,0.2765237712028044,15.0,443.1,0.0,1.0,35445.0,15.0,12765.0,
50,15,SD_DF,tpc,total_sum,max_gap,2.0,52686.106999999996,0.07840778827667232,0.16603069305419918,0.0,1.2535699074771227e-16,0.0,0.7157186475369721,0.28428135246302777,0.5636472724707748,0.43635272752922516,8.3,394.0,0.12484710562513504,0.875152894374865,35445.0,15.0,12764.0,
50,15,SD_DF,tpc,consecutive_sum,max_gap,1.0,70426.88299999996,0.09825661182403558,0.06510639190673825,0.0,0.27611854479526154,0.0,0.8524366258465182,0.14756337415348214,0.7234762287971956,0.2765237712028044,15.0,443.1,0.0,1.0,35476.0,15.0,12826.0,
50,15,SD_DF,tpc,consecutive_sum,max_gap,2.0,52686.106999999996,0.11896624565124507,0.18897893428802487,0.0,0.040687966479824526,0.0,0.7157186475369721,0.28428135246302777,0.5636472724707748,0.43635272752922516,8.3,394.0,0.12484710562513504,0.875152894374865,35476.0,15.0,12826.0,
50,15,SD_DF,sp,total_sum,max_gap,1.0,70426.883,0.07237229347228999,0.29856534004211427,0.0,1.004941712902803e-16,0.0,0.8523384534751959,0.14766154652480434,0.723560434134387,0.276439565865613,15.0,443.0,0.0,1.0,41565.0,15.0,13755.0,
50,15,SD_DF,sp,consecutive_sum,max_gap,1.0,70426.883,0.1258259296417236,0.3085664987564087,0.0,0.2760614765295147,0.0,0.8523384534751959,0.14766154652480434,0.723560434134387,0.276439565865613,15.0,443.0,0.0,1.0,41596.0,15.0,13816.0,
50,15,SD_DF,sp,total_sum,max_gap,2.0,52686.106999999996,0.1003421783447265,0.5062235832214356,0.0,8.25093178999141e-17,0.0,0.7158120136705716,0.2841879863294284,0.5635735906278644,0.4364264093721356,8.3,394.1,0.12463661340739743,0.8753633865926027,41565.0,15.0,13754.0,
50,15,SD_DF,tp,total_sum,max_gap,1.0,70426.88299999996,0.06898469924926756,0.10224452018737788,0.0,4.860929536179377e-16,0.0,0.8524366258465182,0.14756337415348214,0.7234762287971956,0.2765237712028044,15.0,443.1,0.0,1.0,41565.0,15.0,18765.0,
50,15,SD_DF,sp,consecutive_sum,max_gap,2.0,52686.106999999996,0.13972868919372555,0.5315794706344604,0.0,0.04068469341154024,0.0,0.7158120136705716,0.2841879863294284,0.5635735906278644,0.4364264093721356,8.3,394.1,0.12463661340739743,0.8753633865926027,41596.0,15.0,13816.0,
50,15,SD_DF,tp,consecutive_sum,max_gap,1.0,70426.88299999996,0.12032399177551267,0.1021700859069824,0.0,0.2761185447952616,0.0,0.8524366258465182,0.14756337415348214,0.7234762287971956,0.2765237712028044,15.0,443.1,0.0,1.0,41596.0,15.0,18826.0,
50,15,SD_DF,tp,total_sum,max_gap,2.0,52686.106999999996,0.09829401969909665,0.23311185836791987,0.0,1.2584364257329987e-16,0.0,0.7158004295580825,0.2841995704419174,0.5635831537406796,0.4364168462593204,8.3,394.1,0.12467186389490581,0.8753281361050942,41565.0,15.0,18764.0,
50,15,SD_DF,mc,total_sum,max_gap,1.0,70426.88299999994,0.04585485458374021,0.07040772438049311,0.0,1.0609180244594085e-15,0.0,0.8524366258465188,0.1475633741534822,0.7234762287971956,0.2765237712028044,15.0,443.1,0.0,1.0,27130.0,15.0,24831.0,
50,15,SD_DF,tp,consecutive_sum,max_gap,2.0,52686.106999999996,0.13828942775726316,0.2558642148971558,0.0,0.04068796647982457,0.0,0.7158004295580825,0.2841995704419174,0.5635831537406796,0.4364168462593204,8.3,394.1,0.12467186389490581,0.8753281361050942,41596.0,15.0,18826.0,
50,15,SD_DF,mc,consecutive_sum,max_gap,1.0,70426.88299999994,0.1022164344787597,0.07148048877716061,0.0,0.2761185447952613,0.0,0.8524366258465188,0.1475633741534822,0.7234762287971956,0.2765237712028044,15.0,443.1,0.0,1.0,27161.0,15.0,24892.0,
50,15,SD_DF,mc,total_sum,max_gap,2.0,52686.10699999989,0.07000520229339596,0.16946401596069333,0.0,2.08400817797815e-15,0.0,0.715757713773961,0.28424228622604086,0.5636183635703511,0.4363816364296488,8.3,394.0,0.12467777707224256,0.8753222229277575,27130.0,15.0,24830.0,
50,15,SD_DF,mc,consecutive_sum,max_gap,2.0,52686.10699999989,0.1252996683120727,0.18104710578918454,0.0,0.0406879664798227,0.0,0.715757713773961,0.28424228622604086,0.5636183635703511,0.4363816364296488,8.3,394.0,0.12467777707224256,0.8753222229277575,27161.0,15.0,24892.0,
75,15,DD_DF,spc,total_sum,max_gap,1.0,85862.00200000001,0.09433732032775874,0.4667889833450317,0.0,6.867621670307301e-17,0.0,0.8360636340065166,0.1639363659934834,0.6295238952956652,0.3704761047043349,15.0,667.9,0.0,1.0,52140.0,15.0,11265.0,
75,15,DD_DF,spc,total_sum,max_gap,2.0,70347.33300000001,0.143635082244873,0.4088830709457397,1.4994832701914539e-06,9.746641256214542e-06,0.0,0.6809980603163632,0.31900193968363677,0.4577110206994802,0.5422889793005198,8.1,599.3,0.1641744216750361,0.835825578324964,52140.0,15.0,11264.0,
75,15,DD_DF,spc,consecutive_sum,max_gap,1.0,85862.00200000001,0.16627123355865475,0.4947232961654663,0.0,0.18199129060273903,0.0,0.8360636340065166,0.1639363659934834,0.6295238952956652,0.3704761047043349,15.0,667.9,0.0,1.0,52171.0,15.0,11326.0,
75,15,DD_DF,spc,consecutive_sum,max_gap,2.0,70347.33300000001,0.17024812698364256,0.45337977409362795,1.4994832701914539e-06,0.007391641622446342,0.0,0.6809980603163632,0.31900193968363677,0.4577110206994802,0.5422889793005198,8.1,599.3,0.1641744216750361,0.835825578324964,52171.0,15.0,11326.0,
75,15,DD_DF,tpc,total_sum,max_gap,1.0,85862.002,0.08029415607452388,0.09351637363433835,0.0,2.2205176184210436e-16,0.0,0.8360962902078842,0.16390370979211583,0.6294984747731606,0.3705015252268395,15.0,668.0,0.0,1.0,52820.0,15.0,19140.0,
75,15,DD_DF,tpc,consecutive_sum,max_gap,1.0,85862.002,0.18555300235748287,0.09595904350280755,0.0,0.1819956209302358,0.0,0.8360962902078842,0.16390370979211583,0.6294984747731606,0.3705015252268395,15.0,668.0,0.0,1.0,52851.0,15.0,19201.0,
75,15,DD_DF,tpc,total_sum,max_gap,2.0,70347.33299999998,0.15573489665985102,0.3127155303955078,0.0,9.746641256295258e-06,0.0,0.6809072753637242,0.319092724636276,0.45777214101430747,0.5422278589856926,8.1,599.3,0.16415908493918135,0.8358409150608184,52820.0,15.0,19139.0,
75,15,DD_DF,tpc,consecutive_sum,max_gap,2.0,70347.33299999998,0.2023952960968017,0.34182741641998293,0.0,0.007391641622446344,0.0,0.6809072753637242,0.319092724636276,0.45777214101430747,0.5422278589856926,8.1,599.3,0.16415908493918135,0.8358409150608184,52851.0,15.0,19201.0,
75,15,DD_DF,sp,total_sum,max_gap,1.0,85862.002,0.11054055690765377,0.46525886058807375,0.0,1.3887216679247579e-16,0.0,0.8360636340065166,0.1639363659934834,0.6295238952956652,0.3704761047043349,15.0,667.9,0.0,1.0,61940.0,15.0,20505.0,
75,15,DD_DF,sp,consecutive_sum,max_gap,1.0,85862.002,0.19165577888488766,0.4713412046432495,0.0,0.18199129060273891,0.0,0.8360636340065166,0.1639363659934834,0.6295238952956652,0.3704761047043349,15.0,667.9,0.0,1.0,61971.0,15.0,20566.0,
75,15,DD_DF,sp,total_sum,max_gap,2.0,70347.33299999998,0.18702065944671628,0.8179572105407715,0.0,9.746641256153627e-06,0.0,0.6809577138613541,0.31904228613864594,0.45773753430233804,0.5422624656976619,8.1,599.2,0.16410977014860892,0.8358902298513913,61940.0,15.0,20504.0,
75,15,DD_DF,sp,consecutive_sum,max_gap,2.0,70347.33299999998,0.20481021404266359,0.8544710874557495,0.0,0.007391641622446413,0.0,0.6809577138613541,0.31904228613864594,0.45773753430233804,0.5422624656976619,8.1,599.2,0.16410977014860892,0.8358902298513913,61971.0,15.0,20566.0,
75,15,DD_DF,tp,total_sum,max_gap,1.0,85862.00199999998,0.10952968597412105,0.15639719963073728,0.0,2.8875342878609885e-16,0.0,0.8360636340065166,0.16393636599348343,0.6295238952956652,0.3704761047043349,15.0,667.9,0.0,1.0,61940.0,15.0,28140.0,
75,15,DD_DF,tp,total_sum,max_gap,2.0,70347.33299999998,0.18409707546234128,0.414306116104126,0.0,9.746641256276603e-06,0.0,0.6809072753637242,0.31909272463627597,0.45777214101430747,0.5422278589856926,8.1,599.3,0.16415908493918147,0.8358409150608181,61940.0,15.0,28139.0,
